rank,global_tokens,source_ranks,operation,median_ms,min_ms,max_ms
12,8192,4,original_owners,1.5013163248697916,1.501315180460612,1.5035563151041667
12,8192,4,redistribute_routed_restore,0.636900266011556,0.6363349278767904,0.639018694559733
12,8192,4,redistribute_restore_only,0.17191786766052247,0.1714837392171224,0.17271893819173176
12,8192,8,original_owners,1.4055807749430338,1.4054613749186198,1.4087722778320313
12,8192,8,redistribute_routed_restore,0.6787850697835286,0.6784821192423502,0.6802741368611653
12,8192,8,redistribute_restore_only,0.20833172798156738,0.2068298657735189,0.20996586481730142
12,8192,16,original_owners,0.4548778533935547,0.45458240509033204,0.46250133514404296
12,8192,16,redistribute_routed_restore,0.5673514684041341,0.5665311813354492,0.6117162704467773
12,8192,16,redistribute_restore_only,0.10576746463775635,0.10573546886444092,0.10594986279805502
13,2048,4,original_owners,0.46989011764526367,0.4696565310160319,0.4715840021769206
13,2048,4,redistribute_routed_restore,0.38637011845906577,0.38583361307779945,0.3865418752034505
13,2048,4,redistribute_restore_only,0.09062399864196777,0.09020906289418539,0.09258773326873779
13,2048,8,original_owners,0.45801919301350913,0.4576320012410482,0.4589728037516276
13,2048,8,redistribute_routed_restore,0.386405340830485,0.3861642519632975,0.386629327138265
13,2048,8,redistribute_restore_only,0.09688213666280111,0.0963210662206014,0.09817813237508138
13,2048,16,original_owners,0.2881248156229655,0.2861226717631022,0.29212160110473634
13,2048,16,redistribute_routed_restore,0.3453023910522461,0.3451871871948242,0.34579626719156903
13,2048,16,redistribute_restore_only,0.049431467056274415,0.049325867493947344,0.04972586631774902
13,8192,4,original_owners,1.501580810546875,1.5013472239176433,1.5035434722900392
13,8192,4,redistribute_routed_restore,0.6367359797159831,0.6363999684651692,0.6388821283976237
13,8192,4,redistribute_restore_only,0.1718250592549642,0.17128213246663412,0.17259732882181802
13,8192,8,original_owners,1.4055221557617188,1.4052703857421875,1.4087722778320313
13,8192,8,redistribute_routed_restore,0.6785237630208333,0.6784543991088867,0.68024107615153
13,8192,8,redistribute_restore_only,0.20855360031127929,0.20762987136840821,0.21008000373840333
13,8192,16,original_owners,0.4553098678588867,0.4551626523335775,0.46287253697713215
13,8192,16,redistribute_routed_restore,0.5667231877644857,0.566655985514323,0.5673621495564779
13,8192,16,redistribute_restore_only,0.10567680199941,0.10564800103505452,0.1056991974512736
14,2048,4,original_owners,0.47030293146769203,0.46963411966959634,0.4716416041056315
14,2048,4,redistribute_routed_restore,0.38647359212239585,0.3863893191019694,0.38662293752034504
14,2048,4,redistribute_restore_only,0.09054400126139323,0.09019520282745361,0.09269973436991373
14,2048,8,original_owners,0.45798826217651367,0.45793491999308267,0.45910186767578126
14,2048,8,redistribute_routed_restore,0.3864063898722331,0.3860608100891113,0.38663253784179685
14,2048,8,redistribute_restore_only,0.09666879971822102,0.09628159999847412,0.09806079864501953
14,2048,16,original_owners,0.2881279945373535,0.286185614267985,0.29213972091674806
14,2048,16,redistribute_routed_restore,0.3453386624654134,0.34521172841389974,0.34587198893229165
14,2048,16,redistribute_restore_only,0.050709335009257,0.0505237340927124,0.05088640054066976
14,8192,4,original_owners,1.5015307108561198,1.5013044993082683,1.5035413106282551
14,8192,4,redistribute_routed_restore,0.6367765426635742,0.6364458719889323,0.638974952697754
14,8192,4,redistribute_restore_only,0.17176853815714518,0.17151467005411783,0.17275519371032716
14,8192,8,original_owners,1.4055520375569661,1.405407969156901,1.4087498982747395
14,8192,8,redistribute_routed_restore,0.6787424087524414,0.6784970601399739,0.6802282969156901
14,8192,8,redistribute_restore_only,0.2086400032043457,0.20744853019714354,0.21006399790445965
14,8192,16,original_owners,0.45532267888387046,0.4551786740620931,0.4629045486450195
14,8192,16,redistribute_routed_restore,0.567364247639974,0.5665973027547201,0.6117216110229492
14,8192,16,redistribute_restore_only,0.10586026509602865,0.10575359662373861,0.1062058687210083
15,2048,4,original_owners,0.4702122688293457,0.4697077433268229,0.4716671943664551
15,2048,4,redistribute_routed_restore,0.38655678431193036,0.38643519083658856,0.38664960861206055
15,2048,4,redistribute_restore_only,0.09057706991831461,0.09018239974975586,0.09278293450673421
15,2048,8,original_owners,0.4580213228861491,0.45787839889526366,0.4591445287068685
15,2048,8,redistribute_routed_restore,0.38643519083658856,0.3862165451049805,0.3866549491882324
15,2048,8,redistribute_restore_only,0.09691733519236247,0.0964085340499878,0.09817066987355551
15,2048,16,original_owners,0.28823893864949546,0.28628053665161135,0.29211200078328453
15,2048,16,redistribute_routed_restore,0.34533014297485354,0.34520107905069985,0.34581546783447265
15,2048,16,redistribute_restore_only,0.04898026784261068,0.04837013483047485,0.04989866813023885
15,8192,4,original_owners,1.5015307108561198,1.5013717651367187,1.5035808563232422
15,8192,4,redistribute_routed_restore,0.6366890589396159,0.636468251546224,0.6388832092285156
15,8192,4,redistribute_restore_only,0.17169920603434244,0.1716053326924642,0.1727146625518799
15,8192,8,original_owners,1.4057076772054036,1.405573272705078,1.4088459014892578
15,8192,8,redistribute_routed_restore,0.6787935892740885,0.6786613464355469,0.6802837371826171
15,8192,8,redistribute_restore_only,0.20838720003763836,0.20753280321756998,0.2096384048461914
15,8192,16,original_owners,0.45513814290364585,0.45490773518880206,0.46278721491495767
15,8192,16,redistribute_routed_restore,0.567246945699056,0.5665514628092448,0.6118143717447917
15,8192,16,redistribute_restore_only,0.10568640232086182,0.10561386744181316,0.10574080149332682
