rank,projection_tp,nested_cp,effective_head_tp,dp,batch_per_dp,context,cache_dtype,graph_ms,local_cache_bytes,correctness_max_abs,includes_query_exchange
3,16,1,16,1,1,1024,torch.bfloat16,0.012544000148773193,1179648,7.654912769794464e-05,True
3,16,1,16,1,8,1024,torch.bfloat16,0.013436800241470337,9437184,7.654912769794464e-05,True
3,16,1,16,1,32,1024,torch.bfloat16,0.016494399309158324,37748736,7.654912769794464e-05,True
3,16,1,16,1,1,8192,torch.bfloat16,0.014640000462532044,9437184,7.654912769794464e-05,True
3,16,1,16,1,8,8192,torch.bfloat16,0.019526399672031403,75497472,7.654912769794464e-05,True
3,16,1,16,1,32,8192,torch.bfloat16,0.06766880154609681,301989888,7.654912769794464e-05,True
3,16,1,16,1,1,32768,torch.bfloat16,0.0269679993391037,37748736,7.654912769794464e-05,True
3,16,1,16,1,8,32768,torch.bfloat16,0.0673088014125824,301989888,7.654912769794464e-05,True
3,16,1,16,1,32,32768,torch.bfloat16,0.22220640182495116,1207959552,7.654912769794464e-05,True
3,16,1,16,1,1,131072,torch.bfloat16,0.05415999889373779,150994944,7.654912769794464e-05,True
3,16,1,16,1,8,131072,torch.bfloat16,0.21614720821380615,1207959552,7.654912769794464e-05,True
3,16,1,16,1,32,131072,torch.bfloat16,0.8219471931457519,4831838208,7.654912769794464e-05,True
3,16,1,16,1,1,524288,torch.bfloat16,0.13976479768753053,603979776,7.654912769794464e-05,True
3,16,1,16,1,8,524288,torch.bfloat16,0.7860256195068359,4831838208,7.654912769794464e-05,True
3,16,1,16,1,32,524288,torch.bfloat16,3.268523025512695,19327352832,7.654912769794464e-05,True
3,16,1,16,1,1,1048576,torch.bfloat16,0.25434560775756837,1207959552,7.654912769794464e-05,True
3,16,1,16,1,8,1048576,torch.bfloat16,1.5674223899841309,9663676416,7.654912769794464e-05,True
3,16,1,16,1,32,1048576,torch.bfloat16,6.410604858398438,38654705664,7.654912769794464e-05,True
3,16,1,16,1,1,1024,torch.float8_e4m3fn,0.012428800016641617,589824,0.0007806736975908279,True
3,16,1,16,1,8,1024,torch.float8_e4m3fn,0.012464000284671784,4718592,0.0007806736975908279,True
3,16,1,16,1,32,1024,torch.float8_e4m3fn,0.014467200636863709,18874368,0.0007806736975908279,True
3,16,1,16,1,1,8192,torch.float8_e4m3fn,0.014433600008487701,4718592,0.0007806736975908279,True
3,16,1,16,1,8,8192,torch.float8_e4m3fn,0.016631999611854555,37748736,0.0007806736975908279,True
3,16,1,16,1,32,8192,torch.float8_e4m3fn,0.036129599809646605,150994944,0.0007806736975908279,True
3,16,1,16,1,1,32768,torch.float8_e4m3fn,0.02272160053253174,18874368,0.0007806736975908279,True
3,16,1,16,1,8,32768,torch.float8_e4m3fn,0.03728159964084625,150994944,0.0007806736975908279,True
3,16,1,16,1,32,32768,torch.float8_e4m3fn,0.102183997631073,603979776,0.0007806736975908279,True
3,16,1,16,1,1,131072,torch.float8_e4m3fn,0.031033599376678468,75497472,0.0007806736975908279,True
3,16,1,16,1,8,131072,torch.float8_e4m3fn,0.10050079822540284,603979776,0.0007806736975908279,True
3,16,1,16,1,32,131072,torch.float8_e4m3fn,0.3667216062545776,2415919104,0.0007806736975908279,True
3,16,1,16,1,1,524288,torch.float8_e4m3fn,0.0762112021446228,301989888,0.0007806736975908279,True
3,16,1,16,1,8,524288,torch.float8_e4m3fn,0.3497200012207031,2415919104,0.0007806736975908279,True
3,16,1,16,1,32,524288,torch.float8_e4m3fn,1.415227222442627,9663676416,0.0007806736975908279,True
3,16,1,16,1,1,1048576,torch.float8_e4m3fn,0.1280303955078125,603979776,0.0007806736975908279,True
3,16,1,16,1,8,1048576,torch.float8_e4m3fn,0.680734395980835,4831838208,0.0007806736975908279,True
3,16,1,16,1,32,1048576,torch.float8_e4m3fn,2.8371807098388673,19327352832,0.0007806736975908279,True
3,16,2,8,1,1,1024,torch.bfloat16,0.05406399965286255,589824,0.00010587833821773529,True
3,16,2,8,1,8,1024,torch.bfloat16,0.058433598279953,4718592,0.00010587833821773529,True
3,16,2,8,1,32,1024,torch.bfloat16,0.06361759901046753,18874368,0.00010587833821773529,True
3,16,2,8,1,1,8192,torch.bfloat16,0.05759199857711792,4718592,0.00010587833821773529,True
3,16,2,8,1,8,8192,torch.bfloat16,0.06588640213012695,37748736,0.00010587833821773529,True
3,16,2,8,1,32,8192,torch.bfloat16,0.10921119451522827,150994944,0.00010587833821773529,True
3,16,2,8,1,1,32768,torch.bfloat16,0.06128000020980835,18874368,0.00010587833821773529,True
3,16,2,8,1,8,32768,torch.bfloat16,0.10289119482040406,150994944,0.00010587833821773529,True
3,16,2,8,1,32,32768,torch.bfloat16,0.18485920429229735,603979776,0.00010587833821773529,True
3,16,2,8,1,1,131072,torch.bfloat16,0.08348000049591064,75497472,0.00010587833821773529,True
3,16,2,8,1,8,131072,torch.bfloat16,0.17887840270996094,603979776,0.00010587833821773529,True
3,16,2,8,1,32,131072,torch.bfloat16,0.4906896114349365,2415919104,0.00010587833821773529,True
3,16,2,8,1,1,524288,torch.bfloat16,0.13621280193328858,301989888,0.00010587833821773529,True
