rank,projection_tp,nested_cp,effective_head_tp,dp,batch_per_dp,context,cache_dtype,graph_ms,local_cache_bytes,correctness_max_abs,includes_query_exchange
1,16,1,16,1,1,1024,torch.bfloat16,0.012535999715328216,1179648,8.109398186206818e-05,True
1,16,1,16,1,8,1024,torch.bfloat16,0.01250240057706833,9437184,8.109398186206818e-05,True
1,16,1,16,1,32,1024,torch.bfloat16,0.01656160056591034,37748736,8.109398186206818e-05,True
1,16,1,16,1,1,8192,torch.bfloat16,0.014505599439144135,9437184,8.109398186206818e-05,True
1,16,1,16,1,8,8192,torch.bfloat16,0.01865279972553253,75497472,8.109398186206818e-05,True
1,16,1,16,1,32,8192,torch.bfloat16,0.06748160123825073,301989888,8.109398186206818e-05,True
1,16,1,16,1,1,32768,torch.bfloat16,0.026713600754737853,37748736,8.109398186206818e-05,True
1,16,1,16,1,8,32768,torch.bfloat16,0.06715360283851624,301989888,8.109398186206818e-05,True
1,16,1,16,1,32,32768,torch.bfloat16,0.2220223903656006,1207959552,8.109398186206818e-05,True
1,16,1,16,1,1,131072,torch.bfloat16,0.0537280023097992,150994944,8.109398186206818e-05,True
1,16,1,16,1,8,131072,torch.bfloat16,0.2156064033508301,1207959552,8.109398186206818e-05,True
1,16,1,16,1,32,131072,torch.bfloat16,0.8222240447998047,4831838208,8.109398186206818e-05,True
1,16,1,16,1,1,524288,torch.bfloat16,0.1398352026939392,603979776,8.109398186206818e-05,True
1,16,1,16,1,8,524288,torch.bfloat16,0.7864768028259277,4831838208,8.109398186206818e-05,True
1,16,1,16,1,32,524288,torch.bfloat16,3.270302581787109,19327352832,8.109398186206818e-05,True
1,16,1,16,1,1,1048576,torch.bfloat16,0.25453920364379884,1207959552,8.109398186206818e-05,True
1,16,1,16,1,8,1048576,torch.bfloat16,1.5644031524658204,9663676416,8.109398186206818e-05,True
1,16,1,16,1,32,1048576,torch.bfloat16,6.413343811035157,38654705664,8.109398186206818e-05,True
1,16,1,16,1,1,1024,torch.float8_e4m3fn,0.012403199821710587,589824,0.0009390735067427158,True
1,16,1,16,1,8,1024,torch.float8_e4m3fn,0.012388800084590913,4718592,0.0009390735067427158,True
1,16,1,16,1,32,1024,torch.float8_e4m3fn,0.014457599818706512,18874368,0.0009390735067427158,True
1,16,1,16,1,1,8192,torch.float8_e4m3fn,0.014480000734329224,4718592,0.0009390735067427158,True
1,16,1,16,1,8,8192,torch.float8_e4m3fn,0.01648319959640503,37748736,0.0009390735067427158,True
1,16,1,16,1,32,8192,torch.float8_e4m3fn,0.035305601358413694,150994944,0.0009390735067427158,True
1,16,1,16,1,1,32768,torch.float8_e4m3fn,0.022571200132369997,18874368,0.0009390735067427158,True
1,16,1,16,1,8,32768,torch.float8_e4m3fn,0.03701759874820709,150994944,0.0009390735067427158,True
1,16,1,16,1,32,32768,torch.float8_e4m3fn,0.1022528052330017,603979776,0.0009390735067427158,True
1,16,1,16,1,1,131072,torch.float8_e4m3fn,0.032790398597717284,75497472,0.0009390735067427158,True
1,16,1,16,1,8,131072,torch.float8_e4m3fn,0.1005903959274292,603979776,0.0009390735067427158,True
1,16,1,16,1,32,131072,torch.float8_e4m3fn,0.36676321029663084,2415919104,0.0009390735067427158,True
1,16,1,16,1,1,524288,torch.float8_e4m3fn,0.07499520182609558,301989888,0.0009390735067427158,True
1,16,1,16,1,8,524288,torch.float8_e4m3fn,0.34954400062561036,2415919104,0.0009390735067427158,True
1,16,1,16,1,32,524288,torch.float8_e4m3fn,1.409724807739258,9663676416,0.0009390735067427158,True
1,16,1,16,1,1,1048576,torch.float8_e4m3fn,0.12695519924163817,603979776,0.0009390735067427158,True
1,16,1,16,1,8,1048576,torch.float8_e4m3fn,0.6803599834442139,4831838208,0.0009390735067427158,True
1,16,1,16,1,32,1048576,torch.float8_e4m3fn,2.8345104217529298,19327352832,0.0009390735067427158,True
1,16,2,8,1,1,1024,torch.bfloat16,0.05211039781570435,589824,0.00011884979903697968,True
1,16,2,8,1,8,1024,torch.bfloat16,0.05735359787940979,4718592,0.00011884979903697968,True
1,16,2,8,1,32,1024,torch.bfloat16,0.06358559727668762,18874368,0.00011884979903697968,True
1,16,2,8,1,1,8192,torch.bfloat16,0.05602399706840515,4718592,0.00011884979903697968,True
1,16,2,8,1,8,8192,torch.bfloat16,0.0642624020576477,37748736,0.00011884979903697968,True
1,16,2,8,1,32,8192,torch.bfloat16,0.1072111964225769,150994944,0.00011884979903697968,True
1,16,2,8,1,1,32768,torch.bfloat16,0.0601423978805542,18874368,0.00011884979903697968,True
1,16,2,8,1,8,32768,torch.bfloat16,0.10031520128250122,150994944,0.00011884979903697968,True
1,16,2,8,1,32,32768,torch.bfloat16,0.18239359855651854,603979776,0.00011884979903697968,True
1,16,2,8,1,1,131072,torch.bfloat16,0.08048319816589355,75497472,0.00011884979903697968,True
1,16,2,8,1,8,131072,torch.bfloat16,0.17726080417633056,603979776,0.00011884979903697968,True
1,16,2,8,1,32,131072,torch.bfloat16,0.48844480514526367,2415919104,0.00011884979903697968,True
1,16,2,8,1,1,524288,torch.bfloat16,0.13429280519485473,301989888,0.00011884979903697968,True
1,16,2,8,1,8,524288,torch.bfloat16,0.47938079833984376,2415919104,0.00011884979903697968,True
1,16,2,8,1,32,524288,torch.bfloat16,1.688297653198242,9663676416,0.00011884979903697968,True
1,16,2,8,1,1,1048576,torch.bfloat16,0.19290080070495605,603979776,0.00011884979903697968,True
1,16,2,8,1,8,1048576,torch.bfloat16,0.85250883102417,4831838208,0.00011884979903697968,True
1,16,2,8,1,32,1048576,torch.bfloat16,3.3509967803955076,19327352832,0.00011884979903697968,True
1,16,2,8,1,1,1024,torch.float8_e4m3fn,0.05071520209312439,294912,0.0005884747952222824,True
1,16,2,8,1,8,1024,torch.float8_e4m3fn,0.055739200115203856,2359296,0.0005884747952222824,True
1,16,2,8,1,32,1024,torch.float8_e4m3fn,0.05793920159339905,9437184,0.0005884747952222824,True
1,16,2,8,1,1,8192,torch.float8_e4m3fn,0.05348640084266663,2359296,0.0005884747952222824,True
1,16,2,8,1,8,8192,torch.float8_e4m3fn,0.06032159924507141,18874368,0.0005884747952222824,True
1,16,2,8,1,32,8192,torch.float8_e4m3fn,0.0689520001411438,75497472,0.0005884747952222824,True
1,16,2,8,1,1,32768,torch.float8_e4m3fn,0.05756480097770691,9437184,0.0005884747952222824,True
1,16,2,8,1,8,32768,torch.float8_e4m3fn,0.06988959908485412,75497472,0.0005884747952222824,True
1,16,2,8,1,32,32768,torch.float8_e4m3fn,0.11678880453109741,301989888,0.0005884747952222824,True
1,16,2,8,1,1,131072,torch.float8_e4m3fn,0.06786720156669616,37748736,0.0005884747952222824,True
1,16,2,8,1,8,131072,torch.float8_e4m3fn,0.11560959815979004,301989888,0.0005884747952222824,True
1,16,2,8,1,32,131072,torch.float8_e4m3fn,0.25062079429626466,1207959552,0.0005884747952222824,True
1,16,2,8,1,1,524288,torch.float8_e4m3fn,0.09919520020484925,150994944,0.0005884747952222824,True
1,16,2,8,1,8,524288,torch.float8_e4m3fn,0.24011681079864503,1207959552,0.0005884747952222824,True
1,16,2,8,1,32,524288,torch.float8_e4m3fn,0.7753983974456787,4831838208,0.0005884747952222824,True
1,16,2,8,1,1,1048576,torch.float8_e4m3fn,0.12559839487075805,301989888,0.0005884747952222824,True
1,16,2,8,1,8,1048576,torch.float8_e4m3fn,0.40718879699707033,2415919104,0.0005884747952222824,True
1,16,2,8,1,32,1048576,torch.float8_e4m3fn,1.475614356994629,9663676416,0.0005884747952222824,True
1,16,4,4,1,1,1024,torch.bfloat16,0.06656960248947144,294912,6.203353404998779e-05,True
1,16,4,4,1,8,1024,torch.bfloat16,0.08034560084342957,2359296,6.203353404998779e-05,True
1,16,4,4,1,32,1024,torch.bfloat16,0.08884159922599792,9437184,6.203353404998779e-05,True
1,16,4,4,1,1,8192,torch.bfloat16,0.07387040257453918,2359296,6.203353404998779e-05,True
1,16,4,4,1,8,8192,torch.bfloat16,0.08804640173912048,18874368,6.203353404998779e-05,True
1,16,4,4,1,32,8192,torch.bfloat16,0.12013440132141114,75497472,6.203353404998779e-05,True
1,16,4,4,1,1,32768,torch.bfloat16,0.07455040216445923,9437184,6.203353404998779e-05,True
1,16,4,4,1,8,32768,torch.bfloat16,0.10691200494766236,75497472,6.203353404998779e-05,True
1,16,4,4,1,32,32768,torch.bfloat16,0.1835904002189636,301989888,6.203353404998779e-05,True
