rank,projection_tp,nested_cp,effective_head_tp,dp,batch_per_dp,context,cache_dtype,graph_ms,local_cache_bytes,correctness_max_abs,includes_query_exchange
5,16,1,16,1,1,1024,torch.bfloat16,0.014336000382900237,1179648,8.505955338478088e-05,True
5,16,1,16,1,8,1024,torch.bfloat16,0.012510399520397186,9437184,8.505955338478088e-05,True
5,16,1,16,1,32,1024,torch.bfloat16,0.016527999937534333,37748736,8.505955338478088e-05,True
5,16,1,16,1,1,8192,torch.bfloat16,0.014577600359916686,9437184,8.505955338478088e-05,True
5,16,1,16,1,8,8192,torch.bfloat16,0.018969599902629853,75497472,8.505955338478088e-05,True
5,16,1,16,1,32,8192,torch.bfloat16,0.0675823986530304,301989888,8.505955338478088e-05,True
5,16,1,16,1,1,32768,torch.bfloat16,0.026771199703216553,37748736,8.505955338478088e-05,True
5,16,1,16,1,8,32768,torch.bfloat16,0.0676751971244812,301989888,8.505955338478088e-05,True
5,16,1,16,1,32,32768,torch.bfloat16,0.22236480712890624,1207959552,8.505955338478088e-05,True
5,16,1,16,1,1,131072,torch.bfloat16,0.054097598791122435,150994944,8.505955338478088e-05,True
5,16,1,16,1,8,131072,torch.bfloat16,0.21644959449768067,1207959552,8.505955338478088e-05,True
5,16,1,16,1,32,131072,torch.bfloat16,0.8243408203125,4831838208,8.505955338478088e-05,True
5,16,1,16,1,1,524288,torch.bfloat16,0.13982720375061036,603979776,8.505955338478088e-05,True
5,16,1,16,1,8,524288,torch.bfloat16,0.7886079788208008,4831838208,8.505955338478088e-05,True
5,16,1,16,1,32,524288,torch.bfloat16,3.2664417266845702,19327352832,8.505955338478088e-05,True
5,16,1,16,1,1,1048576,torch.bfloat16,0.2533423900604248,1207959552,8.505955338478088e-05,True
5,16,1,16,1,8,1048576,torch.bfloat16,1.5690320014953614,9663676416,8.505955338478088e-05,True
5,16,1,16,1,32,1048576,torch.bfloat16,6.403132629394531,38654705664,8.505955338478088e-05,True
5,16,1,16,1,1,1024,torch.float8_e4m3fn,0.01239520013332367,589824,0.0008680112659931183,True
5,16,1,16,1,8,1024,torch.float8_e4m3fn,0.012412799894809723,4718592,0.0008680112659931183,True
5,16,1,16,1,32,1024,torch.float8_e4m3fn,0.01435679942369461,18874368,0.0008680112659931183,True
5,16,1,16,1,1,8192,torch.float8_e4m3fn,0.01441120058298111,4718592,0.0008680112659931183,True
5,16,1,16,1,8,8192,torch.float8_e4m3fn,0.016471999883651733,37748736,0.0008680112659931183,True
5,16,1,16,1,32,8192,torch.float8_e4m3fn,0.03562560081481934,150994944,0.0008680112659931183,True
5,16,1,16,1,1,32768,torch.float8_e4m3fn,0.022654399275779724,18874368,0.0008680112659931183,True
5,16,1,16,1,8,32768,torch.float8_e4m3fn,0.03712640106678009,150994944,0.0008680112659931183,True
5,16,1,16,1,32,32768,torch.float8_e4m3fn,0.10238080024719239,603979776,0.0008680112659931183,True
5,16,1,16,1,1,131072,torch.float8_e4m3fn,0.031615999341011045,75497472,0.0008680112659931183,True
5,16,1,16,1,8,131072,torch.float8_e4m3fn,0.1006127953529358,603979776,0.0008680112659931183,True
5,16,1,16,1,32,131072,torch.float8_e4m3fn,0.36708478927612304,2415919104,0.0008680112659931183,True
5,16,1,16,1,1,524288,torch.float8_e4m3fn,0.07494080066680908,301989888,0.0008680112659931183,True
5,16,1,16,1,8,524288,torch.float8_e4m3fn,0.34963359832763674,2415919104,0.0008680112659931183,True
5,16,1,16,1,32,524288,torch.float8_e4m3fn,1.410364818572998,9663676416,0.0008680112659931183,True
5,16,1,16,1,1,1048576,torch.float8_e4m3fn,0.12692320346832275,603979776,0.0008680112659931183,True
5,16,1,16,1,8,1048576,torch.float8_e4m3fn,0.680076789855957,4831838208,0.0008680112659931183,True
5,16,1,16,1,32,1048576,torch.float8_e4m3fn,2.8240991592407227,19327352832,0.0008680112659931183,True
5,16,2,8,1,1,1024,torch.bfloat16,0.05387679934501648,589824,0.00010022521018981934,True
5,16,2,8,1,8,1024,torch.bfloat16,0.058804798126220706,4718592,0.00010022521018981934,True
5,16,2,8,1,32,1024,torch.bfloat16,0.06224640011787415,18874368,0.00010022521018981934,True
5,16,2,8,1,1,8192,torch.bfloat16,0.05645279884338379,4718592,0.00010022521018981934,True
5,16,2,8,1,8,8192,torch.bfloat16,0.06511200070381165,37748736,0.00010022521018981934,True
5,16,2,8,1,32,8192,torch.bfloat16,0.1085744023323059,150994944,0.00010022521018981934,True
5,16,2,8,1,1,32768,torch.bfloat16,0.06042400002479553,18874368,0.00010022521018981934,True
5,16,2,8,1,8,32768,torch.bfloat16,0.1022271990776062,150994944,0.00010022521018981934,True
5,16,2,8,1,32,32768,torch.bfloat16,0.18408000469207764,603979776,0.00010022521018981934,True
5,16,2,8,1,1,131072,torch.bfloat16,0.0827072024345398,75497472,0.00010022521018981934,True
5,16,2,8,1,8,131072,torch.bfloat16,0.1790303945541382,603979776,0.00010022521018981934,True
5,16,2,8,1,32,131072,torch.bfloat16,0.4898975849151611,2415919104,0.00010022521018981934,True
5,16,2,8,1,1,524288,torch.bfloat16,0.13574719429016113,301989888,0.00010022521018981934,True
5,16,2,8,1,8,524288,torch.bfloat16,0.48075199127197266,2415919104,0.00010022521018981934,True
5,16,2,8,1,32,524288,torch.bfloat16,1.6902639389038085,9663676416,0.00010022521018981934,True
5,16,2,8,1,1,1048576,torch.bfloat16,0.19457279443740844,603979776,0.00010022521018981934,True
5,16,2,8,1,8,1048576,torch.bfloat16,0.857323169708252,4831838208,0.00010022521018981934,True
5,16,2,8,1,32,1048576,torch.bfloat16,3.349873733520508,19327352832,0.00010022521018981934,True
5,16,2,8,1,1,1024,torch.float8_e4m3fn,0.051948797702789304,294912,0.0006040469743311405,True
5,16,2,8,1,8,1024,torch.float8_e4m3fn,0.05565119981765747,2359296,0.0006040469743311405,True
5,16,2,8,1,32,1024,torch.float8_e4m3fn,0.059064000844955444,9437184,0.0006040469743311405,True
5,16,2,8,1,1,8192,torch.float8_e4m3fn,0.05463520288467407,2359296,0.0006040469743311405,True
5,16,2,8,1,8,8192,torch.float8_e4m3fn,0.060952001810073854,18874368,0.0006040469743311405,True
5,16,2,8,1,32,8192,torch.float8_e4m3fn,0.0717136025428772,75497472,0.0006040469743311405,True
5,16,2,8,1,1,32768,torch.float8_e4m3fn,0.05772320032119751,9437184,0.0006040469743311405,True
5,16,2,8,1,8,32768,torch.float8_e4m3fn,0.07099679708480836,75497472,0.0006040469743311405,True
5,16,2,8,1,32,32768,torch.float8_e4m3fn,0.11832959651947021,301989888,0.0006040469743311405,True
