rank,projection_tp,nested_cp,effective_head_tp,dp,batch_per_dp,context,cache_dtype,graph_ms,local_cache_bytes,correctness_max_abs,includes_query_exchange
4,8,2,4,2,1,524288,torch.float8_e4m3fn,0.11726080179214478,150994944,0.0006179977208375931,True
4,8,2,4,2,8,524288,torch.float8_e4m3fn,0.34149599075317383,1207959552,0.0006179977208375931,True
4,8,2,4,2,32,524288,torch.float8_e4m3fn,1.1928159713745117,4831838208,0.0006179977208375931,True
4,8,2,4,2,1,1048576,torch.float8_e4m3fn,0.16455839872360228,301989888,0.0006179977208375931,True
4,8,2,4,2,8,1048576,torch.float8_e4m3fn,0.5907599925994873,2415919104,0.0006179977208375931,True
4,8,2,4,2,32,1048576,torch.float8_e4m3fn,2.3248432159423826,9663676416,0.0006179977208375931,True
4,8,4,2,2,1,1024,torch.bfloat16,0.06664479970932007,294912,7.040891796350479e-05,True
4,8,4,2,2,8,1024,torch.bfloat16,0.07504000067710877,2359296,7.040891796350479e-05,True
4,8,4,2,2,32,1024,torch.bfloat16,0.09640160202980042,9437184,7.040891796350479e-05,True
4,8,4,2,2,1,8192,torch.bfloat16,0.07188479900360108,2359296,7.040891796350479e-05,True
4,8,4,2,2,8,8192,torch.bfloat16,0.0837823987007141,18874368,7.040891796350479e-05,True
4,8,4,2,2,32,8192,torch.bfloat16,0.11418720483779907,75497472,7.040891796350479e-05,True
4,8,4,2,2,1,32768,torch.bfloat16,0.07894080281257629,9437184,7.040891796350479e-05,True
4,8,4,2,2,8,32768,torch.bfloat16,0.09365599751472473,75497472,7.040891796350479e-05,True
4,8,4,2,2,32,32768,torch.bfloat16,0.16881439685821534,301989888,7.040891796350479e-05,True
4,8,4,2,2,1,131072,torch.bfloat16,0.09094719886779785,37748736,7.040891796350479e-05,True
4,8,4,2,2,8,131072,torch.bfloat16,0.1483199954032898,301989888,7.040891796350479e-05,True
4,8,4,2,2,32,131072,torch.bfloat16,0.3250607967376709,1207959552,7.040891796350479e-05,True
4,8,4,2,2,1,524288,torch.bfloat16,0.12555040121078492,150994944,7.040891796350479e-05,True
4,8,4,2,2,8,524288,torch.bfloat16,0.3176095962524414,1207959552,7.040891796350479e-05,True
4,8,4,2,2,32,524288,torch.bfloat16,0.9521391868591309,4831838208,7.040891796350479e-05,True
4,8,4,2,2,1,1048576,torch.bfloat16,0.16479519605636597,301989888,7.040891796350479e-05,True
4,8,4,2,2,8,1048576,torch.bfloat16,0.5154784202575684,2415919104,7.040891796350479e-05,True
4,8,4,2,2,32,1048576,torch.bfloat16,1.8097360610961915,9663676416,7.040891796350479e-05,True
4,8,4,2,2,1,1024,torch.float8_e4m3fn,0.0741375982761383,147456,0.000541935209184885,True
