rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
7,16,16,1,decode,fp8_e4m3,1024,1,1,2.06114133199056,0.1126911997795105,31744,589824,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,1024,8,1,1.9995733896891277,0.10500799417495728,246784,4718592,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,1024,32,1,1.6872746149698894,0.11582080125808716,987136,18874368,0.03509664535522461
7,16,16,1,prefill,fp8_e4m3,1024,1,128,2.9596160252889,,11076096,589824,0.0076119983568787575
7,16,16,1,prefill,fp8_e4m3,1024,1,1024,1.7118825912475586,,29361152,589824,0.0076119983568787575
7,16,16,1,decode,fp8_e4m3,8192,1,1,1.9841814041137695,0.11400480270385742,31744,4718592,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,8192,8,1,1.7373332977294922,0.11782079935073853,246784,37748736,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,8192,32,1,1.7181119918823242,0.1588863968849182,987136,150994944,0.03509664535522461
7,16,16,1,prefill,fp8_e4m3,8192,1,128,2.968736012776693,,65438208,4718592,0.0076119983568787575
7,16,16,1,prefill,fp8_e4m3,8192,1,1024,2.5427093505859375,,80209408,4718592,0.0076119983568787575
7,16,16,1,prefill,fp8_e4m3,8192,1,8192,1.6959360440572102,,215745536,4718592,0.0076119983568787575
7,16,16,1,decode,fp8_e4m3,32768,1,1,1.8900267283121746,0.12803679704666138,31744,18874368,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,32768,8,1,1.9454293251037598,0.15678080320358276,246784,150994944,0.03509664535522461
7,16,16,1,decode,fp8_e4m3,32768,32,1,1.6463467280069988,0.22716159820556642,987136,603979776,0.03509664535522461
7,16,16,1,prefill,fp8_e4m3,32768,1,128,3.012864112854004,,254820864,18874368,0.0076119983568787575
