rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
1,16,16,1,decode,fp8_e4m3,1024,1,1,2.060512065887451,0.11281280517578125,31744,589824,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,1024,8,1,2.0001920064290366,0.10478559732437134,246784,4718592,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,1024,32,1,1.6876373291015625,0.11578400135040283,987136,18874368,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,1024,1,128,2.9595521291097007,,11076096,589824,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,1024,1,1024,1.708170731862386,,29361152,589824,0.0076119983568787575
1,16,16,1,decode,fp8_e4m3,8192,1,1,1.984458605448405,0.11392320394515991,31744,4718592,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,8192,8,1,1.7416000366210938,0.11769920587539673,246784,37748736,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,8192,32,1,1.7176639238993328,0.15894399881362914,987136,150994944,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,8192,1,128,2.968415896097819,,65438208,4718592,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,8192,1,1024,2.542400042215983,,80209408,4718592,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,8192,1,8192,1.6958400408426921,,215745536,4718592,0.0076119983568787575
1,16,16,1,decode,fp8_e4m3,32768,1,1,1.8895467122395833,0.12798240184783935,31744,18874368,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,32768,8,1,1.945151964823405,0.15678720474243163,246784,150994944,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,32768,32,1,1.6463573773701985,0.22720320224761964,987136,603979776,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,32768,1,128,3.0109119415283203,,254820864,18874368,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,32768,1,1024,2.9864320755004883,,268297728,18874368,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,32768,1,8192,3.2005227406819663,,363529728,18874368,0.0076119983568787575
1,16,16,1,decode,fp8_e4m3,131072,1,1,1.9897386233011882,0.15089759826660157,31744,75497472,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,131072,8,1,2.0136213302612305,0.22104480266571044,246784,603979776,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,131072,32,1,1.7189332644144695,0.4896399974822998,987136,2415919104,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,131072,1,128,4.060373306274414,,1010139648,75497472,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,131072,1,1024,4.46994145711263,,1021568512,75497472,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,131072,1,8192,6.5240427652994795,,1119553024,75497472,0.0076119983568787575
1,16,16,1,decode,fp8_e4m3,524288,1,1,2.0616532961527505,0.19052000045776368,31744,301989888,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,524288,8,1,2.055018742879232,0.46753439903259275,246784,2415919104,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,524288,32,1,2.1191253662109375,1.541204833984375,987136,9663676416,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,524288,1,128,12.71329116821289,,1764125184,301989888,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,524288,1,1024,14.335156758626303,,1776756224,301989888,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,524288,1,8192,21.808629353841145,,1864697344,301989888,0.0076119983568787575
1,16,16,1,decode,fp8_e4m3,1048576,1,1,2.1125760078430176,0.24467198848724364,31744,603979776,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,1048576,8,1,2.0968640645345054,0.8034848213195801,246784,4831838208,0.03509664535522461
1,16,16,1,decode,fp8_e4m3,1048576,32,1,3.3471466700236,2.9626623153686524,987136,19327352832,0.03509664535522461
1,16,16,1,prefill,fp8_e4m3,1048576,1,128,24.02582295735677,,2368104960,603979776,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,1048576,1,1024,27.573654174804688,,2381260288,603979776,0.0076119983568787575
1,16,16,1,prefill,fp8_e4m3,1048576,1,8192,42.225354512532554,,2468677120,603979776,0.0076119983568787575
1,16,16,1,decode,bfloat16,1024,1,1,2.000490665435791,0.10695680379867553,31744,1179648,0.006898726802319288
1,16,16,1,decode,bfloat16,1024,8,1,1.7182292938232422,0.10251359939575196,246784,9437184,0.006898726802319288
1,16,16,1,decode,bfloat16,1024,32,1,1.6674346923828125,0.1343727946281433,987136,37748736,0.006898726802319288
1,16,16,1,prefill,bfloat16,1024,1,128,3.08405335744222,,11272704,1179648,0.001956015592440963
1,16,16,1,prefill,bfloat16,1024,1,1024,1.7386879920959473,,28967936,1179648,0.001956015592440963
1,16,16,1,decode,bfloat16,8192,1,1,2.0301760037740073,0.11245759725570678,31744,9437184,0.006898726802319288
1,16,16,1,decode,bfloat16,8192,8,1,1.9245120684305828,0.14255520105361938,246784,75497472,0.006898726802319288
1,16,16,1,decode,bfloat16,8192,32,1,1.6473280588785808,0.18642079830169678,987136,301989888,0.006898726802319288
