rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
11,16,16,1,decode,fp8_e4m3,1024,1,1,2.062858740488688,0.11303199529647827,31744,589824,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,1024,8,1,2.001866658528646,0.10515520572662354,246784,4718592,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,1024,32,1,1.6886293093363445,0.11598880290985107,987136,18874368,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,1024,1,128,2.9600321451822915,,11076096,589824,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,1024,1,1024,1.7129279772440593,,29361152,589824,0.0076119983568787575
11,16,16,1,decode,fp8_e4m3,8192,1,1,1.9854826927185059,0.11396640539169312,31744,4718592,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,8192,8,1,1.7428159713745117,0.11791679859161378,246784,37748736,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,8192,32,1,1.7193387349446614,0.1588047981262207,987136,150994944,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,8192,1,128,2.9697707494099936,,65438208,4718592,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,8192,1,1024,2.543327967325846,,80209408,4718592,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,8192,1,8192,1.6951573689778645,,215745536,4718592,0.0076119983568787575
11,16,16,1,decode,fp8_e4m3,32768,1,1,1.8886933326721191,0.12841759920120238,31744,18874368,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,32768,8,1,1.9469332695007324,0.15683519840240479,246784,150994944,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,32768,32,1,1.6482772827148438,0.2273711919784546,987136,603979776,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,32768,1,128,3.0135040283203125,,254820864,18874368,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,32768,1,1024,2.9862400690714517,,268297728,18874368,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,32768,1,8192,3.2005974451700845,,363529728,18874368,0.0076119983568787575
11,16,16,1,decode,fp8_e4m3,131072,1,1,1.991594632466634,0.15102880001068114,31744,75497472,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,131072,8,1,2.015338738759359,0.22109758853912354,246784,603979776,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,131072,32,1,1.719253381093343,0.4896560192108154,987136,2415919104,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,131072,1,128,4.0607039133707685,,1010139648,75497472,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,131072,1,1024,4.470111846923828,,1021568512,75497472,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,131072,1,8192,6.525514602661133,,1119553024,75497472,0.0076119983568787575
11,16,16,1,decode,fp8_e4m3,524288,1,1,2.0607786178588867,0.1903455972671509,31744,301989888,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,524288,8,1,2.055797259012858,0.46750078201293943,246784,2415919104,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,524288,32,1,2.11954132715861,1.541166400909424,987136,9663676416,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,524288,1,128,12.713695526123047,,1764125184,301989888,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,524288,1,1024,14.33627700805664,,1776756224,301989888,0.0076119983568787575
11,16,16,1,prefill,fp8_e4m3,524288,1,8192,21.809046427408855,,1864697344,301989888,0.0076119983568787575
11,16,16,1,decode,fp8_e4m3,1048576,1,1,2.1139413515726724,0.24479999542236328,31744,603979776,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,1048576,8,1,2.097856044769287,0.8033920288085937,246784,4831838208,0.03509664535522461
11,16,16,1,decode,fp8_e4m3,1048576,32,1,3.347637176513672,2.963352012634277,987136,19327352832,0.03509664535522461
11,16,16,1,prefill,fp8_e4m3,1048576,1,128,24.025962829589844,,2368104960,603979776,0.0076119983568787575
