rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
0,0,4,1,4,reduce_scatter,57344,0.01626866658528646,0.016230666637420656,0.016280532876650492
0,0,4,1,4,all_gather,57344,0.016409066319465638,0.01638693312803904,0.016466533144315083
0,0,4,1,4,all_to_all,57344,0.015090399980545044,0.015034000078837076,0.015225066741307577
0,0,4,1,4,rs_ag_pair,57344,0.04122453530629476,0.041224400202433266,0.04128026564915975
0,0,4,8,8,all_reduce,114688,0.019950000445048015,0.019942132631937663,0.019954532384872437
0,0,4,8,8,reduce_scatter,114688,0.01615266700585683,0.01611133317152659,0.016223866740862528
0,0,4,8,8,all_gather,114688,0.016094666719436646,0.016054266691207887,0.01616200009981791
0,0,4,8,8,all_to_all,114688,0.015351066986719767,0.015323866407076519,0.015384533007939656
0,0,4,8,8,rs_ag_pair,114688,0.04012253284454346,0.04006119966506958,0.04022506475448608
0,0,4,128,128,all_reduce,1835008,0.026438266038894653,0.026430267095565795,0.02649946610132853
0,0,4,128,128,reduce_scatter,1835008,0.020023467143376668,0.019940267006556194,0.020036933819452922
0,0,4,128,128,all_gather,1835008,0.021004533767700194,0.020967066287994385,0.02102280060450236
0,0,4,128,128,all_to_all,1835008,0.022816399733225506,0.022815599044164022,0.022816934188206992
0,0,4,128,128,rs_ag_pair,1835008,0.04858479897181193,0.048376135031382245,0.04876039822896321
0,0,4,1024,1024,all_reduce,14680064,0.06163613398869832,0.06163520018259684,0.06164186795552572
0,0,4,1024,1024,reduce_scatter,14680064,0.05605106751124064,0.05602440039316813,0.05612599849700928
0,0,4,1024,1024,all_gather,14680064,0.05934880177179972,0.059285867214202884,0.05939333438873291
0,0,4,1024,1024,all_to_all,14680064,0.044897067546844485,0.044861201445261636,0.044978400071462
0,0,4,1024,1024,rs_ag_pair,14680064,0.12386439641316732,0.12367560068766276,0.12387973467508952
0,0,4,8192,8192,all_reduce,117440512,0.3110490798950195,0.3109585444132487,0.3119248072306315
0,0,4,8192,8192,reduce_scatter,117440512,0.18210612932840983,0.18210333188374836,0.1821773370107015
0,0,4,8192,8192,all_gather,117440512,0.1783953348795573,0.1779483954111735,0.1784942626953125
0,0,4,8192,8192,all_to_all,117440512,0.19945185979207355,0.1994350592295329,0.19957826932271322
0,0,4,8192,8192,rs_ag_pair,117440512,0.3714610735575358,0.370820140838623,0.37160120010375974
0,0,4,16384,16384,all_reduce,234881024,0.5971314748128255,0.5971188227335612,0.5972518920898438
0,0,4,16384,16384,reduce_scatter,234881024,0.34265718460083006,0.34261773427327474,0.3426865259806315
0,0,4,16384,16384,all_gather,234881024,0.3312403996785482,0.33112481435139973,0.33130359649658203
0,0,4,16384,16384,all_to_all,234881024,0.3698667844136556,0.36964505513509116,0.36994746526082356
0,0,4,16384,16384,rs_ag_pair,234881024,0.6844348271687826,0.6837746938069661,0.6846046447753906
0,0,8,1,8,all_reduce,114688,0.03276573419570923,0.03274986743927002,0.03294413288434347
0,0,8,1,8,reduce_scatter,114688,0.021982800960540772,0.02197213371594747,0.022179599603017172
0,0,8,1,8,all_gather,114688,0.02225546638170878,0.022242399056752522,0.02225880026817322
0,0,8,1,8,all_to_all,114688,0.015418799718221028,0.015396933754285176,0.015446799993515014
0,0,8,1,8,rs_ag_pair,114688,0.05309133529663086,0.05297386646270752,0.05309346516927083
0,0,8,8,8,all_reduce,114688,0.032793466250101724,0.032785999774932864,0.03279640078544617
0,0,8,8,8,reduce_scatter,114688,0.022009066740671792,0.02200386722882589,0.02204280098279317
0,0,8,8,8,all_gather,114688,0.022176533937454224,0.02216266592343648,0.02218479911486308
0,0,8,8,8,all_to_all,114688,0.015397600332895915,0.015375600258509318,0.015419999758402506
0,0,8,8,8,rs_ag_pair,114688,0.05293946663538615,0.052776400248209634,0.053020532925923666
0,0,8,128,128,all_reduce,1835008,0.03497586647669474,0.03494266668955485,0.03503693342208862
0,0,8,128,128,reduce_scatter,1835008,0.0234226663907369,0.023413866758346558,0.023429866631825766
0,0,8,128,128,all_gather,1835008,0.023951200644175212,0.02390000025431315,0.023985334237416587
0,0,8,128,128,all_to_all,1835008,0.023308000961939492,0.023273066679636637,0.023383333285649618
0,0,8,128,128,rs_ag_pair,1835008,0.05590960184733073,0.055906800429026286,0.05593159993489583
0,0,8,1024,1024,all_reduce,14680064,0.09506466388702392,0.09498386383056641,0.09508093198140462
0,0,8,1024,1024,reduce_scatter,14680064,0.05112640062967936,0.051095998287200926,0.05113600095113118
0,0,8,1024,1024,all_gather,14680064,0.047210665543874104,0.0472105344136556,0.04722506602605184
0,0,8,1024,1024,all_to_all,14680064,0.048540000120798746,0.048507201671600345,0.04857146739959717
0,0,8,1024,1024,rs_ag_pair,14680064,0.10691386858622233,0.10690720081329345,0.10692719618479411
0,0,8,8192,8192,all_reduce,117440512,0.36356414159139,0.36351105372111003,0.36381680170694985
0,0,8,8192,8192,reduce_scatter,117440512,0.1893671989440918,0.18928027153015137,0.18939560254414875
0,0,8,8192,8192,all_gather,117440512,0.19168279965718588,0.19168079694112142,0.19170920054117838
0,0,8,8192,8192,all_to_all,117440512,0.20902840296427408,0.20882147153218586,0.2090291976928711
0,0,8,8192,8192,rs_ag_pair,117440512,0.39330453872680665,0.39326146443684895,0.3934303919474284
0,0,8,16384,16384,all_reduce,234881024,0.6360841115315755,0.635815175374349,0.6364457448323567
0,0,8,16384,16384,reduce_scatter,234881024,0.35701001485188805,0.35686667760213214,0.35716934204101564
0,0,8,16384,16384,all_gather,234881024,0.3549291928609212,0.35484546025594077,0.3549601236979167
0,0,8,16384,16384,all_to_all,234881024,0.378549067179362,0.3784329414367676,0.3802379926045736
0,0,8,16384,16384,rs_ag_pair,234881024,0.7201412200927735,0.7197912216186524,0.7207125345865886
1,0,2,1,2,all_reduce,28672,0.014646800359090169,0.014633599917093914,0.014753599961598715
1,0,2,1,2,reduce_scatter,28672,0.012945200006167093,0.012943333387374878,0.012973866860071818
1,0,2,1,2,all_gather,28672,0.013021199901898702,0.013013466199239095,0.01302826702594757
1,0,2,1,2,all_to_all,28672,0.01432919998963674,0.014220933119455973,0.01438213288784027
1,0,2,1,2,rs_ag_pair,28672,0.0342087984085083,0.03407426675160726,0.03423053423563639
1,0,2,8,8,all_reduce,114688,0.014531466364860534,0.014524267117182414,0.014596800009409586
1,0,2,8,8,reduce_scatter,114688,0.013181066513061524,0.013170933723449707,0.013228000203768412
1,0,2,8,8,all_gather,114688,0.0132941335439682,0.01327893336613973,0.01329799989859263
1,0,2,8,8,all_to_all,114688,0.014617333809534708,0.01452466646830241,0.014645333091417948
1,0,2,8,8,rs_ag_pair,114688,0.03380226691563924,0.033704400062561035,0.033826533953348795
1,0,2,128,128,all_reduce,1835008,0.020948133865992227,0.02091533342997233,0.021088933944702147
1,0,2,128,128,reduce_scatter,1835008,0.01663813292980194,0.016598400473594666,0.016730666160583496
1,0,2,128,128,all_gather,1835008,0.018008800347646077,0.017999200026194255,0.018074800570805866
1,0,2,128,128,all_to_all,1835008,0.02134439945220947,0.021319599946339925,0.021391199032465617
1,0,2,128,128,rs_ag_pair,1835008,0.042291998863220215,0.04220039844512939,0.04237920045852661
1,0,2,1024,1024,all_reduce,14680064,0.05261653264363607,0.05255066553751628,0.05263013442357381
1,0,2,1024,1024,reduce_scatter,14680064,0.03754986524581909,0.03754520018895467,0.037574934959411624
1,0,2,1024,1024,all_gather,14680064,0.03808360099792481,0.03806440035502116,0.038126933574676516
1,0,2,1024,1024,all_to_all,14680064,0.04605066776275635,0.046020265420277914,0.04606373310089111
1,0,2,1024,1024,rs_ag_pair,14680064,0.08380666573842367,0.08362332979838054,0.08391813437143962
1,0,2,8192,8192,all_reduce,117440512,0.24719093640645345,0.24707573254903156,0.24721706708272298
1,0,2,8192,8192,reduce_scatter,117440512,0.16530626614888508,0.1651577313741048,0.16557973225911457
1,0,2,8192,8192,all_gather,117440512,0.15372172991434732,0.1536473274230957,0.15388466517130533
1,0,2,8192,8192,all_to_all,117440512,0.19730413754781087,0.19716960589090984,0.19734373092651367
1,0,2,8192,8192,rs_ag_pair,117440512,0.3267902692159017,0.326746145884196,0.32696787516276044
1,0,2,16384,16384,all_reduce,234881024,0.45472199122111,0.45462347666422526,0.4551085472106934
1,0,2,16384,16384,reduce_scatter,234881024,0.3024222691853841,0.3023241360982259,0.302537473042806
1,0,2,16384,16384,all_gather,234881024,0.28335212071736654,0.2831221262613932,0.2834255854288737
1,0,2,16384,16384,all_to_all,234881024,0.362744394938151,0.36244840621948243,0.3640782674153646
1,0,2,16384,16384,rs_ag_pair,234881024,0.5939637502034505,0.5938051859537761,0.5939661026000976
1,0,4,1,4,all_reduce,57344,0.0209714670976003,0.020934265851974488,0.02105133334795634
1,0,4,1,4,reduce_scatter,57344,0.016194799542427064,0.016194533308347067,0.016209333141644796
1,0,4,1,4,all_gather,57344,0.016374533375104267,0.01636293331782023,0.016426133116086324
1,0,4,1,4,all_to_all,57344,0.015055066347122193,0.015012133121490478,0.015204399824142456
1,0,4,1,4,rs_ag_pair,57344,0.041213067372639973,0.04118106762568156,0.04125773509343465
1,0,4,8,8,all_reduce,114688,0.01993053356806437,0.01991213361422221,0.01994760036468506
1,0,4,8,8,reduce_scatter,114688,0.016136133670806886,0.01606746713320414,0.016192000110944113
1,0,4,8,8,all_gather,114688,0.01607426702976227,0.01605186661084493,0.016122666994730632
1,0,4,8,8,all_to_all,114688,0.015321466326713561,0.015304666757583619,0.015366799632708232
1,0,4,8,8,rs_ag_pair,114688,0.04011586507161458,0.040033201376597084,0.04018799861272176
1,0,4,128,128,all_reduce,1835008,0.026427600781122842,0.0263974666595459,0.026463866233825684
1,0,4,128,128,reduce_scatter,1835008,0.01999573310216268,0.019920533895492552,0.02002026637395223
1,0,4,128,128,all_gather,1835008,0.02097079952557882,0.02095400094985962,0.020991732676823933
1,0,4,128,128,all_to_all,1835008,0.022785999377568564,0.022774134079615274,0.022797999779383342
1,0,4,128,128,rs_ag_pair,1835008,0.04854773283004761,0.0483678658803304,0.04872200091679891
1,0,4,1024,1024,all_reduce,14680064,0.061608131726582846,0.06158159971237183,0.061616134643554685
1,0,4,1024,1024,reduce_scatter,14680064,0.05603826840718587,0.05600906610488891,0.056090935071309404
1,0,4,1024,1024,all_gather,14680064,0.0592960000038147,0.05926053524017334,0.05935226678848267
1,0,4,1024,1024,all_to_all,14680064,0.044880000750223796,0.04483999808629354,0.04494426647822062
1,0,4,1024,1024,rs_ag_pair,14680064,0.12385413646697999,0.12371520201365153,0.12386173407236735
1,0,4,8192,8192,all_reduce,117440512,0.3109806696573893,0.3109694798787435,0.31192146937052406
1,0,4,8192,8192,reduce_scatter,117440512,0.1821135997772217,0.18207666079203289,0.18215452829996745
1,0,4,8192,8192,all_gather,117440512,0.1784674644470215,0.1780182679494222,0.17855693499247233
1,0,4,8192,8192,all_to_all,117440512,0.19948867162068684,0.19944599469502766,0.1995375951131185
1,0,4,8192,8192,rs_ag_pair,117440512,0.37151867548624673,0.37077948252360027,0.3715372085571289
1,0,4,16384,16384,all_reduce,234881024,0.5971057256062825,0.5971015930175781,0.5971941630045573
1,0,4,16384,16384,reduce_scatter,234881024,0.34261401494344074,0.3425953229268392,0.3426959991455078
1,0,4,16384,16384,all_gather,234881024,0.3312002817789714,0.3311057408650716,0.3312745412190755
1,0,4,16384,16384,all_to_all,234881024,0.3697443962097168,0.36965853373209634,0.36990238825480143
1,0,4,16384,16384,rs_ag_pair,234881024,0.6844563802083333,0.6839593251546224,0.6846848169962565
1,0,8,1,8,all_reduce,114688,0.03276626666386922,0.032751200596491496,0.03291533390680949
1,0,8,1,8,reduce_scatter,114688,0.021988934278488158,0.021985600392023723,0.022180267175038657
1,0,8,1,8,all_gather,114688,0.022259867191314696,0.022224400440851846,0.022265599171320597
1,0,8,1,8,all_to_all,114688,0.015417733788490295,0.015385867158571879,0.015447466572125753
1,0,8,1,8,rs_ag_pair,114688,0.053084266185760495,0.052974800268809,0.053094132741292314
1,0,8,8,8,all_reduce,114688,0.03277893265088399,0.032778533299764,0.03278479973475138
1,0,8,8,8,reduce_scatter,114688,0.022005865971247356,0.021996933221817016,0.022049466768900555
1,0,8,8,8,all_gather,114688,0.02217866579691569,0.022163599729537964,0.02218173344930013
1,0,8,8,8,all_to_all,114688,0.015380400419235229,0.015363867084185282,0.015405199925104777
1,0,8,8,8,rs_ag_pair,114688,0.052921199798583986,0.05277746518452962,0.053019734223683675
1,0,8,128,128,all_reduce,1835008,0.03497346639633179,0.034942265351613364,0.035037867228190106
1,0,8,128,128,reduce_scatter,1835008,0.023414132992426555,0.02340573271115621,0.0234279990196228
1,0,8,128,128,all_gather,1835008,0.023936400810877483,0.023896267016728718,0.023974267641703288
1,0,8,128,128,all_to_all,1835008,0.023298799991607666,0.023263333241144817,0.023372666041056315
1,0,8,128,128,rs_ag_pair,1835008,0.05590253273646037,0.055893198649088545,0.055927201112111406
1,0,8,1024,1024,all_reduce,14680064,0.09503013292948405,0.09498013655344645,0.09506746927897135
1,0,8,1024,1024,reduce_scatter,14680064,0.051118401686350505,0.051094265778859456,0.05114399989446004
1,0,8,1024,1024,all_gather,14680064,0.04720413287480672,0.04719573259353638,0.047227601210276283
1,0,8,1024,1024,all_to_all,14680064,0.04855506817499797,0.04853986501693726,0.04857600132624308
1,0,8,1024,1024,rs_ag_pair,14680064,0.10691599845886231,0.10691533088684083,0.10693306922912597
1,0,8,8192,8192,all_reduce,117440512,0.3635793368021647,0.36352945963541666,0.36383387247721355
1,0,8,8192,8192,reduce_scatter,117440512,0.18937106132507325,0.18926266034444172,0.18940587043762208
1,0,8,8192,8192,all_gather,117440512,0.19172520637512208,0.19169999758402506,0.19173906644185384
1,0,8,8192,8192,all_to_all,117440512,0.20903639793395995,0.20885987281799318,0.20907467206319172
1,0,8,8192,8192,rs_ag_pair,117440512,0.393340015411377,0.393285338083903,0.39344441095987953
1,0,8,16384,16384,all_reduce,234881024,0.6360687891642253,0.6358687718709309,0.6364498774210612
1,0,8,16384,16384,reduce_scatter,234881024,0.35704387029012047,0.3568900108337402,0.35722198486328127
1,0,8,16384,16384,all_gather,234881024,0.3549041430155436,0.35486974716186526,0.3549692153930664
1,0,8,16384,16384,all_to_all,234881024,0.37856947580973305,0.37845226923624675,0.3802749315897624
1,0,8,16384,16384,rs_ag_pair,234881024,0.720203971862793,0.7197517395019531,0.7207469304402669
2,2,2,1,2,all_reduce,28672,0.015066400170326233,0.015034666657447815,0.015068933367729187
2,2,2,1,2,reduce_scatter,28672,0.0135261336962382,0.013518800338109335,0.013558399677276612
2,2,2,1,2,all_gather,28672,0.013738666971524557,0.013737733165423075,0.01375506619612376
2,2,2,1,2,all_to_all,28672,0.014528666933377584,0.014498533805211385,0.014530133207639058
2,2,2,1,2,rs_ag_pair,28672,0.035288667678833006,0.03525840044021607,0.03539826472600301
2,2,2,8,8,all_reduce,114688,0.015168000260988872,0.015156933665275573,0.015171200037002563
2,2,2,8,8,reduce_scatter,114688,0.013468799988428752,0.013449999690055846,0.013497733076413472
2,2,2,8,8,all_gather,114688,0.013651600480079651,0.013650400439898173,0.01373039980729421
2,2,2,8,8,all_to_all,114688,0.014811066786448161,0.014748133222262065,0.014838133255640666
2,2,2,8,8,rs_ag_pair,114688,0.03537319898605347,0.035347731908162434,0.03551160097122193
2,2,2,128,128,all_reduce,1835008,0.02126280069351196,0.02124506632486979,0.02130733331044515
2,2,2,128,128,reduce_scatter,1835008,0.0173307995001475,0.017281466722488405,0.017384799321492513
2,2,2,128,128,all_gather,1835008,0.018548800547917684,0.018532933791478474,0.018606400489807128
2,2,2,128,128,all_to_all,1835008,0.02175826629002889,0.021361200014750163,0.021965734163920083
2,2,2,128,128,rs_ag_pair,1835008,0.04400999943415324,0.0439024011294047,0.04415760040283203
2,2,2,1024,1024,all_reduce,14680064,0.05456973314285278,0.05450119972229004,0.05463026762008667
2,2,2,1024,1024,reduce_scatter,14680064,0.038470931847890216,0.03843119939168294,0.03847920099894206
2,2,2,1024,1024,all_gather,14680064,0.038625466823577884,0.03858720064163208,0.03864826758702596
2,2,2,1024,1024,all_to_all,14680064,0.038750131924947105,0.03859999974568685,0.04554306666056315
2,2,2,1024,1024,rs_ag_pair,14680064,0.08658586343129476,0.08653346697489421,0.08664027055104574
2,2,2,8192,8192,all_reduce,117440512,0.24898866017659504,0.24897573788960775,0.24927266438802084
2,2,2,8192,8192,reduce_scatter,117440512,0.16590973536173503,0.16577253341674805,0.16613507270812988
2,2,2,8192,8192,all_gather,117440512,0.15434826215108235,0.15413146018981932,0.1546463966369629
2,2,2,8192,8192,all_to_all,117440512,0.19773386319478353,0.19763827323913574,0.19798812866210938
2,2,2,8192,8192,rs_ag_pair,117440512,0.3294881184895833,0.3293505350748698,0.3296307881673177
2,2,2,16384,16384,all_reduce,234881024,0.45858306884765626,0.45854988098144533,0.4586587905883789
2,2,2,16384,16384,reduce_scatter,234881024,0.2953301429748535,0.29428920745849607,0.29548892974853513
2,2,2,16384,16384,all_gather,234881024,0.2835001309712728,0.2834353446960449,0.283789857228597
2,2,2,16384,16384,all_to_all,234881024,0.36412986119588214,0.3637133280436198,0.36417598724365235
2,2,2,16384,16384,rs_ag_pair,234881024,0.5900457382202149,0.5900186538696289,0.5900756200154622
2,0,4,1,4,all_reduce,57344,0.020968665679295857,0.02091933290163676,0.021097999811172486
2,0,4,1,4,reduce_scatter,57344,0.016259866952896117,0.01623586714267731,0.01627853314081828
2,0,4,1,4,all_gather,57344,0.016406933466593426,0.016385199626286824,0.016456000010172524
2,0,4,1,4,all_to_all,57344,0.01511400043964386,0.015051199992497762,0.01525426705678304
2,0,4,1,4,rs_ag_pair,57344,0.041262932618459064,0.041251333554585774,0.041303467750549314
2,0,4,8,8,all_reduce,114688,0.019966934124628702,0.01995906631151835,0.020000000794728596
2,0,4,8,8,reduce_scatter,114688,0.016165066758791605,0.01611133317152659,0.01621946692466736
2,0,4,8,8,all_gather,114688,0.0161162664492925,0.01608186662197113,0.01616653303305308
2,0,4,8,8,all_to_all,114688,0.015350000063578288,0.015349866946538289,0.015392800172170004
2,0,4,8,8,rs_ag_pair,114688,0.04013933340708415,0.04007026751836141,0.04022973378499349
2,0,4,128,128,all_reduce,1835008,0.026455867290496825,0.02645439902941386,0.026513467232386272
2,0,4,128,128,reduce_scatter,1835008,0.020036933819452922,0.019962799549102784,0.0200547993183136
2,0,4,128,128,all_gather,1835008,0.02100613315900167,0.020996532837549844,0.021031866470972698
2,0,4,128,128,all_to_all,1835008,0.022828000783920287,0.022826133171717326,0.022833865880966187
2,0,4,128,128,rs_ag_pair,1835008,0.04858453273773193,0.048395200570424395,0.048762532075246175
2,0,4,1024,1024,all_reduce,14680064,0.061642932891845706,0.06162666479746501,0.06165293455123901
2,0,4,1024,1024,reduce_scatter,14680064,0.056073065598805746,0.056031731764475505,0.05613466501235962
2,0,4,1024,1024,all_gather,14680064,0.059339865048726397,0.05931946833928426,0.05940346717834473
2,0,4,1024,1024,all_to_all,14680064,0.04492106835047404,0.044874533017476397,0.04495453437169393
2,0,4,1024,1024,rs_ag_pair,14680064,0.12387186686197917,0.12370853424072266,0.12391013304392497
2,0,4,8192,8192,all_reduce,117440512,0.3110693295796712,0.3110070546468099,0.3119742711385091
2,0,4,8192,8192,reduce_scatter,117440512,0.1821411927541097,0.18213613828023276,0.18219359715779623
2,0,4,8192,8192,all_gather,117440512,0.17856000264485677,0.17795267105102539,0.1785861333211263
2,0,4,8192,8192,all_to_all,117440512,0.199507999420166,0.19943307240804037,0.19959987004597982
2,0,4,8192,8192,rs_ag_pair,117440512,0.371560796101888,0.3706637382507324,0.3715705235799154
2,0,4,16384,16384,all_reduce,234881024,0.5971654891967774,0.5971510569254558,0.5972885131835938
2,0,4,16384,16384,reduce_scatter,234881024,0.34266347885131837,0.34266319274902346,0.3427218755086263
2,0,4,16384,16384,all_gather,234881024,0.33124052683512367,0.33115854263305666,0.3313502629597982
2,0,4,16384,16384,all_to_all,234881024,0.36979586283365884,0.3696596145629883,0.3699722607930501
2,0,4,16384,16384,rs_ag_pair,234881024,0.6844931920369466,0.6838890711466471,0.6846132278442383
2,0,8,1,8,all_reduce,114688,0.032737867037455244,0.032725600401560466,0.03279160062472026
2,0,8,1,8,reduce_scatter,114688,0.02197173237800598,0.02196613351504008,0.021982800960540772
2,0,8,1,8,all_gather,114688,0.022221465905507404,0.022204667329788208,0.02222506602605184
2,0,8,1,8,all_to_all,114688,0.01541920006275177,0.015365999937057496,0.015435600280761718
2,0,8,1,8,rs_ag_pair,114688,0.05308586756388346,0.05296026468276978,0.05309679905573527
2,0,8,8,8,all_reduce,114688,0.03277560075124105,0.03276360034942627,0.0327838659286499
2,0,8,8,8,reduce_scatter,114688,0.02199079990386963,0.021989067395528156,0.022041734059651694
2,0,8,8,8,all_gather,114688,0.022166534264882406,0.022144800424575804,0.022166667381922404
2,0,8,8,8,all_to_all,114688,0.015365200241406758,0.015353866418202718,0.01540880004564921
2,0,8,8,8,rs_ag_pair,114688,0.05291039943695068,0.052772935231526694,0.052993865807851155
2,0,8,128,128,all_reduce,1835008,0.03496293226877848,0.034927201271057126,0.035025866826375325
2,0,8,128,128,reduce_scatter,1835008,0.023408534129460652,0.023391866683959962,0.023430132865905763
2,0,8,128,128,all_gather,1835008,0.023917333285013834,0.023900532722473146,0.023966934283574423
2,0,8,128,128,all_to_all,1835008,0.023290799061457316,0.023250534137090047,0.023360133171081543
2,0,8,128,128,rs_ag_pair,1835008,0.05587853193283081,0.05586906671524048,0.05589760144551595
2,0,8,1024,1024,all_reduce,14680064,0.09500306447347005,0.0949397325515747,0.09504546324412028
2,0,8,1024,1024,reduce_scatter,14680064,0.05109479824701945,0.05106853246688843,0.051112266381581624
2,0,8,1024,1024,all_gather,14680064,0.047188401222229004,0.04718666474024455,0.047209731737772626
2,0,8,1024,1024,all_to_all,14680064,0.04853279987970988,0.04851186672846476,0.04855453173319499
2,0,8,1024,1024,rs_ag_pair,14680064,0.10687452952067057,0.10683879852294922,0.1069108009338379
2,0,8,8192,8192,all_reduce,117440512,0.3635504086812337,0.3634796142578125,0.363810125986735
2,0,8,8192,8192,reduce_scatter,117440512,0.18934812545776367,0.1892510732014974,0.18936707178751627
2,0,8,8192,8192,all_gather,117440512,0.19169813791910809,0.19168999989827473,0.1917169411977132
2,0,8,8192,8192,all_to_all,117440512,0.2090650717417399,0.20887452761332195,0.20906880696614583
2,0,8,8192,8192,rs_ag_pair,117440512,0.3933314641316732,0.3932954788208008,0.39348506927490234
2,0,8,16384,16384,all_reduce,234881024,0.6360737482706705,0.6358439763387044,0.6364498774210612
2,0,8,16384,16384,reduce_scatter,234881024,0.3570348103841146,0.3568629264831543,0.3572169303894043
2,0,8,16384,16384,all_gather,234881024,0.3548823992411296,0.35484278996785484,0.3549642562866211
2,0,8,16384,16384,all_to_all,234881024,0.3784678777058919,0.3784364064534505,0.3785617192586263
2,0,8,16384,16384,rs_ag_pair,234881024,0.7201620101928711,0.719683837890625,0.7207762400309244
3,2,2,1,2,all_reduce,28672,0.01505826711654663,0.01502679983774821,0.015066267053286234
3,2,2,1,2,reduce_scatter,28672,0.013513867060343425,0.013507200280825298,0.013553333282470704
3,2,2,1,2,all_gather,28672,0.013744266827901204,0.013738399744033814,0.013754533727963765
3,2,2,1,2,all_to_all,28672,0.014516799648602804,0.014503733317057291,0.014542800188064576
3,2,2,1,2,rs_ag_pair,28672,0.03528293371200562,0.03525293270746867,0.03533933162689209
3,2,2,8,8,all_reduce,114688,0.015176000197728474,0.01517346700032552,0.015179466207822163
3,2,2,8,8,reduce_scatter,114688,0.013468533754348755,0.013449600338935852,0.013495467106501262
3,2,2,8,8,all_gather,114688,0.013662266731262206,0.013643733660380046,0.013715866208076476
3,2,2,8,8,all_to_all,114688,0.014827600121498108,0.014753066500027974,0.014828800161679586
3,2,2,8,8,rs_ag_pair,114688,0.03537106513977051,0.03535266717274984,0.035500665505727134
3,2,2,128,128,all_reduce,1835008,0.02126906712849935,0.02124840021133423,0.021303866306940714
3,2,2,128,128,reduce_scatter,1835008,0.017337999741236367,0.017282400528589884,0.01739199956258138
3,2,2,128,128,all_gather,1835008,0.018561466534932455,0.018540932734807333,0.018618534008661907
3,2,2,128,128,all_to_all,1835008,0.021748133500417075,0.021349066495895387,0.021961466471354166
3,2,2,128,128,rs_ag_pair,1835008,0.04400546550750732,0.04389893213907878,0.04415466785430908
3,2,2,1024,1024,all_reduce,14680064,0.054575065771738686,0.054497599601745605,0.05463106632232666
3,2,2,1024,1024,reduce_scatter,14680064,0.03847279946009318,0.038431866963704424,0.03848546743392944
