total_context,cached_prefix,fresh_chunk,prefix_chunk_size,incremental_peak_bytes,incremental_live_bytes,steady_forward_ms,warmup_iterations,gpu,cache_layout
131072,114688,16384,131072,13381927424,402653184,86.8038101196289,2,NVIDIA B300 SXM6 AC,"packed mixed FP8/BF16, 656 bytes/token"
