context,chunk,prefix_split,qkv_gate_projection_ms,latent_norm_cache_write_ms,fresh_kv_expansion_ms,cache_restore_ms,fresh_attention_ms,prefix_kv_expansion_ms,prefix_attention_ms,lse_merge_ms,gate_output_projection_ms,kernel_pipeline_ms,layer_stage_sum_ms,full_layer_ms
1048576,1024,131072,0.3251200020313263,0.14710399508476257,0.1369280070066452,4.853151798248291,0.05564799904823303,52.394943714141846,46.42847967147827,1.5301759839057922,0.1382720023393631,105.25142304599285,106.0595832914114,106.4717788696289
1048576,2048,131072,0.40934398770332336,0.06678400188684464,0.20627200603485107,4.849215984344482,0.11801599711179733,52.35241508483887,87.71792030334473,2.9961599707603455,0.2696320116519928,148.05164824426174,149.0016642510891,149.2887420654297
1048576,4096,131072,0.6854720115661621,0.08320000022649765,0.38416001200675964,4.838719844818115,0.35359999537467957,52.244287967681885,158.91632080078125,5.658911943435669,0.49689599871635437,222.02393677830696,223.71257679909468,224.00994873046875
1048576,8192,131072,1.2363519668579102,0.11804799735546112,0.7430400252342224,4.820256233215332,1.1900479793548584,52.040544509887695,300.7594909667969,10.948031902313232,0.8982399702072144,369.7621475458145,372.75709149986506,373.06597900390625
1048576,16384,131072,2.3560640811920166,0.18768000602722168,1.46396803855896,4.783743858337402,4.339168071746826,56.004735469818115,596.9520568847656,21.474687814712524,1.8290879726409912,683.5601842403412,689.3938802182674,689.6979370117188
