rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
14,16,16,1,decode,fp8_e4m3,1024,2,1,1.8401707013448079,0.11357920169830323,61952,1179648,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,1024,4,1,1.8470719655354817,0.11546080112457276,123392,2359296,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,1024,16,1,1.536362648010254,0.10964959859848022,493568,9437184,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,8192,2,1,1.534549395243327,0.11635040044784546,61952,9437184,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,8192,4,1,1.6873173713684082,0.11943999528884888,123392,18874368,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,8192,16,1,1.5103467305501301,0.14688960313796998,493568,75497472,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,32768,2,1,1.7461867332458496,0.13235679864883423,61952,37748736,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,32768,4,1,1.7952532768249512,0.14623680114746093,123392,75497472,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,32768,16,1,1.5164480209350586,0.18248319625854492,493568,301989888,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,131072,2,1,1.7680427233378093,0.16024160385131836,61952,150994944,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,131072,4,1,1.7637227376302083,0.17945280075073242,123392,301989888,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,131072,16,1,1.5498240788777669,0.3070208072662354,493568,1207959552,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,524288,2,1,1.8197333017985027,0.2237231969833374,61952,603979776,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,524288,4,1,1.8074560165405273,0.3027935981750488,123392,1207959552,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,524288,16,1,1.543839931488037,0.8126239776611328,493568,4831838208,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,1048576,2,1,1.8237439791361492,0.3064127922058105,61952,1207959552,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,1048576,4,1,1.7471680641174316,0.4686272144317627,123392,2415919104,0.03509664535522461
14,16,16,1,decode,fp8_e4m3,1048576,16,1,1.765226682027181,1.4978704452514648,493568,9663676416,0.03509664535522461
14,16,16,1,decode,bfloat16,1024,2,1,1.7055786450703938,0.10782400369644166,61952,2359296,0.006898726802319288
14,16,16,1,decode,bfloat16,1024,4,1,1.6728960673014324,0.11034239530563354,123392,4718592,0.006898726802319288
14,16,16,1,decode,bfloat16,1024,16,1,1.479647954305013,0.11329760551452636,493568,18874368,0.006898726802319288
14,16,16,1,decode,bfloat16,8192,2,1,1.6957546869913738,0.11670559644699097,61952,18874368,0.006898726802319288
14,16,16,1,decode,bfloat16,8192,4,1,1.692032019297282,0.12486560344696045,123392,37748736,0.006898726802319288
14,16,16,1,decode,bfloat16,8192,16,1,1.4551787376403809,0.16022720336914062,493568,150994944,0.006898726802319288
14,16,16,1,decode,bfloat16,32768,2,1,1.7223679224650066,0.14759839773178102,61952,75497472,0.006898726802319288
14,16,16,1,decode,bfloat16,32768,4,1,1.4773653348286946,0.15632799863815308,123392,150994944,0.006898726802319288
14,16,16,1,decode,bfloat16,32768,16,1,1.4565760294596355,0.23551840782165528,493568,603979776,0.006898726802319288
14,16,16,1,decode,bfloat16,131072,2,1,1.519968032836914,0.1853536009788513,61952,301989888,0.006898726802319288
14,16,16,1,decode,bfloat16,131072,4,1,1.701642672220866,0.23031361103057862,123392,603979776,0.006898726802319288
14,16,16,1,decode,bfloat16,131072,16,1,1.2201173305511475,0.5276815891265869,493568,2415919104,0.006898726802319288
14,16,16,1,decode,bfloat16,524288,2,1,1.670464038848877,0.332204794883728,61952,1207959552,0.006898726802319288
14,16,16,1,decode,bfloat16,524288,4,1,1.7320106824239094,0.5341072082519531,123392,2415919104,0.006898726802319288
14,16,16,1,decode,bfloat16,524288,16,1,2.0913599332173667,1.791651153564453,493568,9663676416,0.006898726802319288
14,16,16,1,decode,bfloat16,1048576,2,1,1.7824959754943848,0.5429296016693115,61952,2415919104,0.006898726802319288
14,16,16,1,decode,bfloat16,1048576,4,1,1.8482880592346191,0.917182445526123,123392,4831838208,0.006898726802319288
14,16,16,1,decode,bfloat16,1048576,16,1,15.288341522216797,3.350998306274414,493568,19327352832,0.006898726802319288
14,16,8,2,decode,fp8_e4m3,1024,2,1,1.9415574073791504,0.09353280067443848,87040,1179648,0.03501495346426964
14,16,8,2,decode,fp8_e4m3,1024,4,1,1.9224212964375813,0.09611679911613465,173568,2359296,0.03501495346426964
14,16,8,2,decode,fp8_e4m3,1024,16,1,1.4983359972635906,0.10374399423599243,694272,9437184,0.03501495346426964
14,16,8,2,decode,fp8_e4m3,8192,2,1,1.3902079264322917,0.10130879878997803,87040,9437184,0.03501495346426964
14,16,8,2,decode,fp8_e4m3,8192,4,1,1.931605339050293,0.10591360330581664,173568,18874368,0.03501495346426964
14,16,8,2,decode,fp8_e4m3,8192,16,1,1.009663979212443,0.12333760261535645,694272,75497472,0.03501495346426964
