rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
9,16,16,1,decode,fp8_e4m3,1024,2,1,1.8397653897603352,0.11389119625091552,61952,1179648,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,1024,4,1,1.8482559521993,0.11555520296096802,123392,2359296,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,1024,16,1,1.5366719563802083,0.10987999439239501,493568,9437184,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,8192,2,1,1.5359360376993816,0.1166159987449646,61952,9437184,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,8192,4,1,1.6886186599731445,0.1196671962738037,123392,18874368,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,8192,16,1,1.5106879870096843,0.14719680547714234,493568,75497472,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,32768,2,1,1.745365301767985,0.13240000009536743,61952,37748736,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,32768,4,1,1.7963627179463704,0.14640320539474488,123392,75497472,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,32768,16,1,1.5166932741800945,0.18265440464019775,493568,301989888,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,131072,2,1,1.7677013079325359,0.16047680377960205,61952,150994944,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,131072,4,1,1.7639999389648438,0.17956639528274537,123392,301989888,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,131072,16,1,1.5513173739115398,0.30737121105194093,493568,1207959552,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,524288,2,1,1.8196266492207844,0.2238447904586792,61952,603979776,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,524288,4,1,1.8069653511047363,0.30288479328155515,123392,1207959552,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,524288,16,1,1.545237382253011,0.8128944396972656,493568,4831838208,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,1048576,2,1,1.8249600728352864,0.30675039291381834,61952,1207959552,0.03509664535522461
9,16,16,1,decode,fp8_e4m3,1048576,4,1,1.7491200764973958,0.4688511848449707,123392,2415919104,0.03509664535522461
