rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
5,16,16,1,decode,fp8_e4m3,1024,2,1,1.8405226071675618,0.11360160112380982,61952,1179648,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,1024,4,1,1.8464639981587727,0.11560959815979004,123392,2359296,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,1024,16,1,1.5353280703226726,0.10954079627990723,493568,9437184,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,8192,2,1,1.5344319343566895,0.11630560159683227,61952,9437184,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,8192,4,1,1.685109297434489,0.1193951964378357,123392,18874368,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,8192,16,1,1.5091733932495117,0.14718400239944457,493568,75497472,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,32768,2,1,1.746079921722412,0.13233599662780762,61952,37748736,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,32768,4,1,1.795680046081543,0.14689120054244995,123392,75497472,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,32768,16,1,1.5160214106241863,0.18243680000305176,493568,301989888,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,131072,2,1,1.766815980275472,0.1609503984451294,61952,150994944,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,131072,4,1,1.7632746696472168,0.17951359748840331,123392,301989888,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,131072,16,1,1.550399939219157,0.3076047897338867,493568,1207959552,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,524288,2,1,1.8203840255737305,0.22363519668579102,61952,603979776,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,524288,4,1,1.8077227274576824,0.3027856111526489,123392,1207959552,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,524288,16,1,1.5442345937093098,0.8133791923522949,493568,4831838208,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,1048576,2,1,1.8247040112813313,0.30650079250335693,61952,1207959552,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,1048576,4,1,1.7472319602966309,0.4685808181762695,123392,2415919104,0.03509664535522461
5,16,16,1,decode,fp8_e4m3,1048576,16,1,1.764618714650472,1.4980511665344238,493568,9663676416,0.03509664535522461
5,16,16,1,decode,bfloat16,1024,2,1,1.7049387296040852,0.10771360397338867,61952,2359296,0.006898726802319288
5,16,16,1,decode,bfloat16,1024,4,1,1.6737173398335774,0.11013280153274536,123392,4718592,0.006898726802319288
5,16,16,1,decode,bfloat16,1024,16,1,1.4802346229553223,0.11334719657897949,493568,18874368,0.006898726802319288
5,16,16,1,decode,bfloat16,8192,2,1,1.6964373588562012,0.11679519414901733,61952,18874368,0.006898726802319288
