rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
8,16,16,1,decode,fp8_e4m3,1024,2,1,1.8399893442789714,0.11373120546340942,61952,1179648,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,1024,4,1,1.8471253712972004,0.1155519962310791,123392,2359296,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,1024,16,1,1.5363732973734539,0.10980479717254639,493568,9437184,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,8192,2,1,1.5364480018615723,0.11662399768829346,61952,9437184,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,8192,4,1,1.6887253125508626,0.11967519521713257,123392,18874368,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,8192,16,1,1.5106453895568848,0.14722399711608886,493568,75497472,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,32768,2,1,1.7454719543457031,0.1324064016342163,61952,37748736,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,32768,4,1,1.7967146237691243,0.1463487982749939,123392,75497472,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,32768,16,1,1.5168320337931316,0.18261280059814453,493568,301989888,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,131072,2,1,1.768437385559082,0.16037280559539796,61952,150994944,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,131072,4,1,1.7644586563110352,0.17970559597015381,123392,301989888,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,131072,16,1,1.5521705945332844,0.30730719566345216,493568,1207959552,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,524288,2,1,1.8212800025939941,0.22377119064331055,61952,603979776,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,524288,4,1,1.8072959582010906,0.3029360055923462,123392,1207959552,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,524288,16,1,1.5460160573323567,0.8130831718444824,493568,4831838208,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,1048576,2,1,1.8246827125549316,0.30687038898468016,61952,1207959552,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,1048576,4,1,1.7492480278015137,0.4687312126159668,123392,2415919104,0.03509664535522461
8,16,16,1,decode,fp8_e4m3,1048576,16,1,1.7659413019816081,1.4981616020202637,493568,9663676416,0.03509664535522461
8,16,16,1,decode,bfloat16,1024,2,1,1.7053227424621582,0.10785759687423706,61952,2359296,0.006898726802319288
8,16,16,1,decode,bfloat16,1024,4,1,1.673631985982259,0.11045440435409545,123392,4718592,0.006898726802319288
8,16,16,1,decode,bfloat16,1024,16,1,1.4804266293843586,0.11346399784088135,493568,18874368,0.006898726802319288
8,16,16,1,decode,bfloat16,8192,2,1,1.6956586837768555,0.11690880060195923,61952,18874368,0.006898726802319288
8,16,16,1,decode,bfloat16,8192,4,1,1.6935146649678547,0.12502399682998658,123392,37748736,0.006898726802319288
8,16,16,1,decode,bfloat16,8192,16,1,1.4566826820373535,0.16024160385131836,493568,150994944,0.006898726802319288
8,16,16,1,decode,bfloat16,32768,2,1,1.7234773635864258,0.14791200160980225,61952,75497472,0.006898726802319288
8,16,16,1,decode,bfloat16,32768,4,1,1.4779733022054036,0.1564736008644104,123392,150994944,0.006898726802319288
8,16,16,1,decode,bfloat16,32768,16,1,1.4573866526285808,0.23570079803466798,493568,603979776,0.006898726802319288
8,16,16,1,decode,bfloat16,131072,2,1,1.520842711130778,0.1853503942489624,61952,301989888,0.006898726802319288
8,16,16,1,decode,bfloat16,131072,4,1,1.701504071553548,0.230731201171875,123392,603979776,0.006898726802319288
8,16,16,1,decode,bfloat16,131072,16,1,1.220352013905843,0.5277775764465332,493568,2415919104,0.006898726802319288
8,16,16,1,decode,bfloat16,524288,2,1,1.671434720357259,0.33228800296783445,61952,1207959552,0.006898726802319288
8,16,16,1,decode,bfloat16,524288,4,1,1.7336853345235188,0.5341040134429932,123392,2415919104,0.006898726802319288
