rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
0,0,8,1,8,all_gather,114688,0.022588932514190675,0.022554665803909302,0.022604000568389893
0,0,8,1,8,all_to_all,114688,0.01571173369884491,0.01567093332608541,0.015715866287549337
0,0,8,1,8,rs_ag_pair,114688,0.053868265946706136,0.053787600994110105,0.05394479831059774
0,0,8,8,8,all_reduce,114688,0.032934133211771646,0.03288159966468811,0.032954933245976765
0,0,8,8,8,reduce_scatter,114688,0.022302132844924927,0.02228226661682129,0.022321067253748574
0,0,8,8,8,all_gather,114688,0.022582934300104777,0.02256173292795817,0.02260133425394694
0,0,8,8,8,all_to_all,114688,0.01579973300298055,0.015779200196266174,0.015820800264676412
0,0,8,8,8,rs_ag_pair,114688,0.05383693377176921,0.053780134518941244,0.05385693311691284
0,0,8,128,128,all_reduce,1835008,0.03515439828236898,0.03507906595865885,0.03517546653747559
0,0,8,128,128,reduce_scatter,1835008,0.023587199052174886,0.023576533794403075,0.023597067594528197
0,0,8,128,128,all_gather,1835008,0.02416879932085673,0.024130400021870932,0.02416906754175822
0,0,8,128,128,all_to_all,1835008,0.023346932729085286,0.023304933309555055,0.023407065868377687
0,0,8,128,128,rs_ag_pair,1835008,0.05687520106633504,0.05681999921798706,0.05738706588745117
0,0,8,1024,1024,all_reduce,14680064,0.0949937343597412,0.09489506880442301,0.09501307010650635
0,0,8,1024,1024,reduce_scatter,14680064,0.051154534022013344,0.05114453236262004,0.05123493274052938
0,0,8,1024,1024,all_gather,14680064,0.04710493485132853,0.04709853331247966,0.04710533221562704
0,0,8,1024,1024,all_to_all,14680064,0.04849479993184407,0.04848146835962931,0.048514799276987715
0,0,8,1024,1024,rs_ag_pair,14680064,0.10671586990356445,0.10670239925384521,0.10680359999338786
0,0,8,8192,8192,all_reduce,117440512,0.3636481285095215,0.36354281107584635,0.36369492212931315
0,0,8,8192,8192,reduce_scatter,117440512,0.18968772888183594,0.1895788033803304,0.1897417386372884
