rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
1,0,8,1,8,all_to_all,114688,0.07334933280944825,0.07114453315734863,0.07592746416727701
1,0,8,1,8,rs_ag_pair,114688,0.12444799741109212,0.12246293226877848,0.12451199690500896
1,0,8,8,8,all_reduce,114688,0.06773227055867513,0.06612906853357951,0.06840533415476481
1,0,8,8,8,reduce_scatter,114688,0.06448320150375367,0.06065066655476888,0.14275946617126464
1,0,8,8,8,all_gather,114688,0.05092373291651408,0.05002880096435547,0.16756800015767415
1,0,8,8,8,all_to_all,114688,0.06762986977895101,0.06622080008188884,0.06846826871236165
1,0,8,8,8,rs_ag_pair,114688,0.11001280148824057,0.10981866518656412,0.11007146835327149
1,0,8,128,128,all_reduce,1835008,0.06262400150299072,0.06207893292109171,0.06398933331171672
1,0,8,128,128,reduce_scatter,1835008,0.057131731510162355,0.05666666825612386,0.05790293216705322
1,0,8,128,128,all_gather,1835008,0.05543680191040039,0.05445226828257243,0.05581226746241252
1,0,8,128,128,all_to_all,1835008,0.07204586664835612,0.07046826680501302,0.07270613511403402
1,0,8,128,128,rs_ag_pair,1835008,0.12247359752655029,0.11985599994659424,0.12425813674926758
1,0,8,1024,1024,all_reduce,14680064,0.09347946643829345,0.09344639778137206,0.0935861349105835
1,0,8,1024,1024,reduce_scatter,14680064,0.05807786782582601,0.057513598601023355,0.05829333464304606
1,0,8,1024,1024,all_gather,14680064,0.055631999174753824,0.05544960101445516,0.05596906741460164
1,0,8,1024,1024,all_to_all,14680064,0.07048213481903076,0.0699402650197347,0.07100053628285725
1,0,8,1024,1024,rs_ag_pair,14680064,0.11924586296081544,0.11890133221944173,0.12033066749572754
1,0,8,8192,8192,all_reduce,117440512,0.362552547454834,0.3612565358479818,0.4544032096862793
1,0,8,8192,8192,reduce_scatter,117440512,0.1901429335276286,0.18997227350870768,0.19052693049112956
1,0,8,8192,8192,all_gather,117440512,0.19229866663614908,0.19201067288716633,0.1924949328104655
1,0,8,8192,8192,all_to_all,117440512,0.20834879875183104,0.20814186731974285,0.20853546460469563
1,0,8,8192,8192,rs_ag_pair,117440512,0.38343146642049153,0.3833610534667969,0.421617062886556
1,0,8,16384,16384,all_reduce,234881024,0.6351839701334635,0.6347424189249674,0.6359285354614258
1,0,8,16384,16384,reduce_scatter,234881024,0.3537472089131673,0.3529856046040853,0.35494934717814125
1,0,8,16384,16384,all_gather,234881024,0.3549077351888021,0.3545194625854492,0.35523732503255206
1,0,8,16384,16384,all_to_all,234881024,0.37843411763509116,0.37798080444335935,0.42781120936075845
1,0,8,16384,16384,rs_ag_pair,234881024,0.7109749476114909,0.7092149098714192,0.7110890706380208
1,0,16,1,16,all_reduce,229376,0.08190293312072754,0.06022719939549764,0.09830506642659505
1,0,16,1,16,reduce_scatter,229376,0.08384746710459391,0.07012266318003336,0.08546026547749837
1,0,16,1,16,all_gather,229376,0.06830720106760661,0.06419839859008789,0.07265066305796306
1,0,16,1,16,all_to_all,229376,0.09492479960123698,0.0933450698852539,0.10008533000946045
1,0,16,1,16,rs_ag_pair,229376,0.13346880276997883,0.131494402885437,0.13553919792175292
1,0,16,8,16,all_reduce,229376,0.06937386989593505,0.06807146867116293,0.07110400199890136
1,0,16,8,16,reduce_scatter,229376,0.06418026685714721,0.0641696015993754,0.0689621369043986
1,0,16,8,16,all_gather,229376,0.06708906491597494,0.06288106838862101,0.07981119950612386
1,0,16,8,16,all_to_all,229376,0.09593493143717448,0.08924480279286702,0.09636693000793457
1,0,16,8,16,rs_ag_pair,229376,0.1305461327234904,0.1296501318613688,0.13707733154296875
1,0,16,128,128,all_reduce,1835008,0.33457600275675453,0.07312853336334228,0.4263349215189616
1,0,16,128,128,reduce_scatter,1835008,0.0626581350962321,0.06107519865036011,0.06701866785685222
1,0,16,128,128,all_gather,1835008,0.06898667017618815,0.06094293196996053,0.0853877305984497
1,0,16,128,128,all_to_all,1835008,0.08481919765472412,0.08375893433888754,0.08618559837341308
1,0,16,128,128,rs_ag_pair,1835008,0.1291317303975423,0.1286805311838786,0.13089066346486408
1,0,16,1024,1024,all_reduce,14680064,0.1059327999750773,0.1054912010828654,0.1059338649113973
1,0,16,1024,1024,reduce_scatter,14680064,0.06915520032246908,0.06744106610616048,0.07562452952067057
1,0,16,1024,1024,all_gather,14680064,0.07981226444244385,0.07977813084920247,0.23959892590840656
1,0,16,1024,1024,all_to_all,14680064,0.33090025583902993,0.09443306922912598,0.4226922671000163
1,0,16,1024,1024,rs_ag_pair,14680064,0.15038612683614094,0.14977919260660807,0.15087787310282388
1,0,16,8192,8192,all_reduce,117440512,0.41364161173502606,0.412118403116862,0.4138741175333659
1,0,16,8192,8192,reduce_scatter,117440512,0.31590401331583656,0.3148607889811198,0.34670400619506836
1,0,16,8192,8192,all_gather,117440512,0.21242772738138835,0.20981225967407227,0.21243093808492025
1,0,16,8192,8192,all_to_all,117440512,0.21467307408650715,0.2142101287841797,0.21472320556640626
