rank,tp,dp,phase,batch_per_dp,chunk,ms,graph_ms,dynamic_peak_bytes,state_bytes
4,8,2,decode,256,1,1.0502400398254395,0.17500054041544597,11345920,110100480
4,16,1,prefill,1,1024,2.236095905303955,,55155712,215040
4,16,1,prefill,1,8192,3.346560001373291,,440790016,215040
4,16,1,prefill,1,16384,4.195712089538574,,881028096,215040
4,16,1,decode,1,1,1.075808048248291,0.08261333306630453,28672,215040
4,16,1,decode,8,1,1.2423039674758911,0.07304320335388184,227840,1720320
4,16,1,decode,32,1,0.9554240107536316,0.0779210646947225,910336,6881280
4,16,1,decode,128,1,0.9628159999847412,0.11325973669687907,3641344,27525120
4,16,1,decode,256,1,0.9595199823379517,0.14226454099019367,7348224,55050240
5,1,16,prefill,1,1024,2.4965438842773438,,881442816,3440640
5,1,16,prefill,1,8192,14.30179214477539,,7048445952,3440640
5,1,16,prefill,1,16384,28.540864944458008,,14096449536,3440640
5,1,16,decode,1,1,0.6538559794425964,0.15158294041951498,246272,3440640
5,1,16,decode,8,1,0.6141759753227234,0.16266345977783203,1969664,27525120
5,1,16,decode,32,1,0.6244800090789795,0.2060906728108724,8468480,110100480
5,1,16,decode,128,1,0.5488640069961548,0.35325867335001626,31580160,440401920
5,1,16,decode,256,1,0.6517760157585144,0.6382293065388998,63029248,880803840
5,2,8,prefill,1,1024,2.2634880542755127,,440721408,1720320
5,2,8,prefill,1,8192,7.94214391708374,,3524222976,1720320
5,2,8,prefill,1,16384,15.208160400390625,,7048224768,1720320
5,2,8,decode,1,1,1.0056960582733154,0.10718080202738443,125440,1720320
5,2,8,decode,8,1,1.0327680110931396,0.1113098700841268,1002496,13762560
5,2,8,decode,32,1,1.0513919591903687,0.14033493995666504,4074496,55050240
5,2,8,decode,128,1,0.8920320272445679,0.22093440691630045,16101376,220200960
5,2,8,decode,256,1,0.8182079792022705,0.3938080151875814,32071680,440401920
5,4,4,prefill,1,1024,2.1680960655212402,,220360704,860160
5,4,4,prefill,1,8192,4.818336009979248,,1762111488,860160
5,4,4,prefill,1,16384,8.650688171386719,,3524112384,860160
5,4,4,decode,1,1,1.0003199577331543,0.07924906412760417,70144,860160
5,4,4,decode,8,1,1.0509439706802368,0.08066453138987223,559616,6881280
5,4,4,decode,32,1,1.011423945426941,0.0932266632715861,2238464,27525120
5,4,4,decode,128,1,0.993183970451355,0.14749973615010578,8953856,110100480
5,4,4,decode,256,1,0.9748479723930359,0.22734932899475097,17973248,220200960
5,8,2,prefill,1,1024,2.3571200370788574,,110180352,430080
5,8,2,prefill,1,8192,3.7052159309387207,,881055744,430080
5,8,2,prefill,1,16384,5.573023796081543,,1762056192,430080
5,8,2,decode,1,1,1.1436480283737183,0.07381119728088378,42496,430080
5,8,2,decode,8,1,1.2316160202026367,0.07644586563110352,338432,3440640
5,8,2,decode,32,1,1.0662720203399658,0.08245013554890951,1352704,13762560
5,8,2,decode,128,1,1.102239966392517,0.11009813149770101,5476352,55050240
5,8,2,decode,256,1,1.0554879903793335,0.17546772956848145,11345920,110100480
5,16,1,prefill,1,1024,2.2462079524993896,,55155712,215040
5,16,1,prefill,1,8192,3.3663361072540283,,440790016,215040
5,16,1,prefill,1,16384,4.214079856872559,,881028096,215040
5,16,1,decode,1,1,1.0969280004501343,0.08281599680582682,28672,215040
5,16,1,decode,8,1,1.2531839609146118,0.07322346369425456,227840,1720320
5,16,1,decode,32,1,0.9646400213241577,0.07829226652781168,910336,6881280
5,16,1,decode,128,1,0.9773759841918945,0.1135434627532959,3641344,27525120
5,16,1,decode,256,1,0.9697920083999634,0.1424938678741455,7348224,55050240
6,1,16,prefill,1,1024,2.5327999591827393,,881442816,3440640
6,1,16,prefill,1,8192,14.308511734008789,,7048445952,3440640
6,1,16,prefill,1,16384,28.53945541381836,,14096449536,3440640
6,1,16,decode,1,1,0.6847040057182312,0.1518378734588623,246272,3440640
6,1,16,decode,8,1,0.6485120058059692,0.16270079612731933,1969664,27525120
6,1,16,decode,32,1,0.6584960222244263,0.20579627354939778,8468480,110100480
6,1,16,decode,128,1,0.5724160075187683,0.35238612492879234,31580160,440401920
6,1,16,decode,256,1,0.6498879790306091,0.6378965377807617,63029248,880803840
6,2,8,prefill,1,1024,2.2622718811035156,,440721408,1720320
6,2,8,prefill,1,8192,7.8778557777404785,,3524222976,1720320
6,2,8,prefill,1,16384,15.152288436889648,,7048224768,1720320
6,2,8,decode,1,1,0.8480960130691528,0.10522027015686035,125440,1720320
6,2,8,decode,8,1,0.8539199829101562,0.11083839734395345,1002496,13762560
6,2,8,decode,32,1,0.8461120128631592,0.13942826588948568,4074496,55050240
6,2,8,decode,128,1,0.7059199810028076,0.2195093313852946,16101376,220200960
6,2,8,decode,256,1,0.6456639766693115,0.3923285484313965,32071680,440401920
6,4,4,prefill,1,1024,2.14902400970459,,220360704,860160
6,4,4,prefill,1,8192,4.82803201675415,,1762111488,860160
6,4,4,prefill,1,16384,8.654720306396484,,3524112384,860160
6,4,4,decode,1,1,0.9990720152854919,0.07924906412760417,70144,860160
6,4,4,decode,8,1,1.0543999671936035,0.080731733640035,559616,6881280
6,4,4,decode,32,1,1.0131200551986694,0.09339413642883301,2238464,27525120
6,4,4,decode,128,1,0.9994239807128906,0.1476682662963867,8953856,110100480
6,4,4,decode,256,1,0.9768959879875183,0.2274218718210856,17973248,220200960
6,8,2,prefill,1,1024,2.3632640838623047,,110180352,430080
6,8,2,prefill,1,8192,3.70963191986084,,881055744,430080
6,8,2,prefill,1,16384,5.577663898468018,,1762056192,430080
6,8,2,decode,1,1,1.1444799900054932,0.07392000357309977,42496,430080
6,8,2,decode,8,1,1.2371519804000854,0.07651413281758626,338432,3440640
6,8,2,decode,32,1,1.0726079940795898,0.08238293329874674,1352704,13762560
6,8,2,decode,128,1,1.1047680377960205,0.1102720022201538,5476352,55050240
6,8,2,decode,256,1,1.0547200441360474,0.1755616029103597,11345920,110100480
6,16,1,prefill,1,1024,2.2488319873809814,,55155712,215040
6,16,1,prefill,1,8192,3.3641600608825684,,440790016,215040
6,16,1,prefill,1,16384,4.216864109039307,,881028096,215040
6,16,1,decode,1,1,1.0888320207595825,0.0827829360961914,28672,215040
6,16,1,decode,8,1,1.2523200511932373,0.07318080266316732,227840,1720320
6,16,1,decode,32,1,0.9669119715690613,0.07836480140686035,910336,6881280
6,16,1,decode,128,1,0.9792320132255554,0.11352213223775227,3641344,27525120
6,16,1,decode,256,1,0.9694079756736755,0.14251413345336914,7348224,55050240
7,1,16,prefill,1,1024,2.5014400482177734,,881442816,3440640
7,1,16,prefill,1,8192,14.285599708557129,,7048445952,3440640
7,1,16,prefill,1,16384,28.598495483398438,,14096449536,3440640
7,1,16,decode,1,1,0.6308479905128479,0.15166826248168946,246272,3440640
7,1,16,decode,8,1,0.6147199869155884,0.1627402623494466,1969664,27525120
7,1,16,decode,32,1,0.6072319746017456,0.20572160085042318,8468480,110100480
7,1,16,decode,128,1,0.5345280170440674,0.3530698776245117,31580160,440401920
7,1,16,decode,256,1,0.6507200002670288,0.6366816202799479,63029248,880803840
7,2,8,prefill,1,1024,2.2689599990844727,,440721408,1720320
7,2,8,prefill,1,8192,7.878176212310791,,3524222976,1720320
7,2,8,prefill,1,16384,15.152511596679688,,7048224768,1720320
7,2,8,decode,1,1,0.8495680093765259,0.10507413546244303,125440,1720320
7,2,8,decode,8,1,0.8577920198440552,0.11085866292317709,1002496,13762560
7,2,8,decode,32,1,0.8509439826011658,0.139463472366333,4074496,55050240
7,2,8,decode,128,1,0.707584023475647,0.21948480606079102,16101376,220200960
7,2,8,decode,256,1,0.6481919884681702,0.39245227177937825,32071680,440401920
