rank,ep,source_ranks,tokens_per_rank,global_tokens,routing,ms,graph_ms,max_mean_expert_load,workspace_device_bytes,dynamic_peak_bytes
4,4,4,128,512,balanced,0.840933354695638,0.8376448313395183,1.09375,3089104896,917504
4,4,4,128,512,hot_rank,0.9047967910766601,0.9003082911173502,55.999996185302734,3089104896,917504
4,4,4,512,2048,balanced,1.0425535837809246,1.0381397247314452,1.01171875,3089104896,3670016
4,4,4,512,2048,hot_rank,1.496347681681315,1.4903296152750651,55.999996185302734,3089104896,3670016
4,4,4,2048,8192,balanced,1.6683125813802084,1.6667232513427734,1.0048828125,3089104896,14680064
4,4,4,2048,8192,hot_rank,4.71457265218099,4.717140197753906,55.999996185302734,3089104896,14680064
5,16,16,1,16,balanced,0.18926186561584474,0.18522133827209472,3.499999761581421,6981419008,7168
5,16,16,1,16,hot_rank,0.10430719852447509,0.08700373172760009,55.999996185302734,6981419008,7168
5,16,16,8,128,balanced,0.209661865234375,0.20535465876261394,1.3125,6981419008,57344
5,16,16,8,128,hot_rank,0.36527252197265625,0.359222412109375,55.999996185302734,6981419008,57344
5,16,16,128,2048,balanced,0.29237225850423176,0.28699413935343426,1.01171875,6981419008,917504
5,16,16,128,2048,hot_rank,1.3880288441975912,1.3498346964518229,55.999996185302734,6981419008,917504
5,16,16,512,8192,balanced,0.45980587005615237,0.4550325393676758,1.0048828125,6981419008,3670016
5,16,16,512,8192,hot_rank,4.676783752441406,4.669523111979166,55.999996185302734,6981419008,3670016
5,16,16,2048,32768,balanced,1.4367071787516277,1.4261056264241536,1.00146484375,6981419008,14680064
5,16,16,2048,32768,hot_rank,17.769307454427082,17.767154947916666,55.999996185302734,6981419008,14680064
5,16,4,0,8192,balanced,1.5070891062418619,1.5028692881266277,1.0048828125,6981419008,
5,16,8,1024,8192,balanced,1.4098976135253907,1.4040480295817057,1.0048828125,6981419008,
5,8,8,1,8,balanced,0.32818454106648765,0.32398932774861655,6.999999523162842,4171235328,7168
5,8,8,1,8,hot_rank,0.09732267061869303,0.09271039962768554,55.999996185302734,4171235328,7168
5,8,8,8,64,balanced,0.3660586675008138,0.36149120330810547,1.7499998807907104,4171235328,57344
5,8,8,8,64,hot_rank,0.2247488021850586,0.21958613395690918,55.999996185302734,4171235328,57344
5,8,8,128,1024,balanced,0.44903361002604164,0.44350080490112304,1.0390625,4171235328,917504
5,8,8,128,1024,hot_rank,1.0517621358235678,1.0472864151000976,55.999996185302734,4171235328,917504
5,8,8,512,4096,balanced,0.621066665649414,0.6164138793945313,1.01171875,4171235328,3670016
5,8,8,512,4096,hot_rank,2.428332773844401,2.4197919209798178,55.999996185302734,4171235328,3670016
5,8,8,2048,16384,balanced,1.51015256245931,1.5047723134358724,1.00146484375,4171235328,14680064
5,8,8,2048,16384,hot_rank,9.013771565755208,9.003911336263021,55.999996185302734,4171235328,14680064
5,4,4,1,4,balanced,0.26632320086161293,0.2619061311086019,13.999999046325684,3089104896,7168
5,4,4,1,4,hot_rank,0.12498772939046224,0.12103359699249268,55.999996185302734,3089104896,7168
5,4,4,8,32,balanced,0.7503637313842774,0.7467871983846028,1.7499998807907104,3089104896,57344
5,4,4,8,32,hot_rank,0.17723199526468914,0.17258559862772624,55.999996185302734,3089104896,57344
5,4,4,128,512,balanced,0.8409002939860026,0.8376885096232096,1.09375,3089104896,917504
5,4,4,128,512,hot_rank,0.9047594706217448,0.9005973180135091,55.999996185302734,3089104896,917504
5,4,4,512,2048,balanced,1.042525863647461,1.0381376266479492,1.01171875,3089104896,3670016
5,4,4,512,2048,hot_rank,1.496283721923828,1.4902421315511067,55.999996185302734,3089104896,3670016
5,4,4,2048,8192,balanced,1.6681898752848308,1.6668000539143881,1.0048828125,3089104896,14680064
5,4,4,2048,8192,hot_rank,4.714534505208333,4.71710205078125,55.999996185302734,3089104896,14680064
6,16,16,1,16,balanced,0.18937066396077473,0.1853439966837565,3.499999761581421,6981419008,7168
6,16,16,1,16,hot_rank,0.10443519751230876,0.0870143969853719,55.999996185302734,6981419008,7168
6,16,16,8,128,balanced,0.20978879928588867,0.20549227396647135,1.3125,6981419008,57344
6,16,16,8,128,hot_rank,0.36552000045776367,0.35934934616088865,55.999996185302734,6981419008,57344
6,16,16,128,2048,balanced,0.2924629211425781,0.2870496114095052,1.01171875,6981419008,917504
6,16,16,128,2048,hot_rank,1.3881343841552733,1.3498762766520183,55.999996185302734,6981419008,917504
6,16,16,512,8192,balanced,0.45983680089314777,0.4551349322001139,1.0048828125,6981419008,3670016
6,16,16,512,8192,hot_rank,4.676983642578125,4.669719441731771,55.999996185302734,6981419008,3670016
6,16,16,2048,32768,balanced,1.4363819122314454,1.4262922922770183,1.00146484375,6981419008,14680064
6,16,16,2048,32768,hot_rank,17.76950480143229,17.767720540364582,55.999996185302734,6981419008,14680064
6,16,4,0,8192,balanced,1.5071360270182292,1.5030410766601563,1.0048828125,6981419008,
6,16,8,1024,8192,balanced,1.4100650787353515,1.4041770935058593,1.0048828125,6981419008,
6,8,8,1,8,balanced,0.3283178647359212,0.3241600036621094,6.999999523162842,4171235328,7168
6,8,8,1,8,hot_rank,0.09758613109588624,0.09285546938578287,55.999996185302734,4171235328,7168
6,8,8,8,64,balanced,0.3662869453430176,0.3616490681966146,1.7499998807907104,4171235328,57344
6,8,8,8,64,hot_rank,0.2250048001607259,0.2196949323018392,55.999996185302734,4171235328,57344
6,8,8,128,1024,balanced,0.4491381327311198,0.4435850779215495,1.0390625,4171235328,917504
6,8,8,128,1024,hot_rank,1.051965840657552,1.04738343556722,55.999996185302734,4171235328,917504
6,8,8,512,4096,balanced,0.621128527323405,0.6165877024332682,1.01171875,4171235328,3670016
6,8,8,512,4096,hot_rank,2.42816645304362,2.419884745279948,55.999996185302734,4171235328,3670016
6,8,8,2048,16384,balanced,1.5103200276692708,1.5048245747884115,1.00146484375,4171235328,14680064
6,8,8,2048,16384,hot_rank,9.013858032226562,9.003936767578125,55.999996185302734,4171235328,14680064
6,4,4,1,4,balanced,0.2665226618448893,0.26198293368021647,13.999999046325684,3089104896,7168
6,4,4,1,4,hot_rank,0.12509013017018636,0.12112639745076498,55.999996185302734,3089104896,7168
6,4,4,8,32,balanced,0.7504341125488281,0.7469216028849284,1.7499998807907104,3089104896,57344
6,4,4,8,32,hot_rank,0.17735999425252277,0.17274346351623535,55.999996185302734,3089104896,57344
6,4,4,128,512,balanced,0.8410079956054688,0.8376821517944336,1.09375,3089104896,917504
6,4,4,128,512,hot_rank,0.9048533121744792,0.9007018407185873,55.999996185302734,3089104896,917504
6,4,4,512,2048,balanced,1.0426602681477866,1.0381717046101888,1.01171875,3089104896,3670016
6,4,4,512,2048,hot_rank,1.4964810689290364,1.4904139200846354,55.999996185302734,3089104896,3670016
6,4,4,2048,8192,balanced,1.668468221028646,1.6669376373291016,1.0048828125,3089104896,14680064
6,4,4,2048,8192,hot_rank,4.714545186360677,4.717298380533854,55.999996185302734,3089104896,14680064
7,16,16,1,16,balanced,0.18942079544067383,0.18527146975199382,3.499999761581421,6981419008,7168
7,16,16,1,16,hot_rank,0.10450773239135742,0.08712639808654785,55.999996185302734,6981419008,7168
7,16,16,8,128,balanced,0.20974292755126953,0.20545387268066406,1.3125,6981419008,57344
7,16,16,8,128,hot_rank,0.3654581387837728,0.35936638514200847,55.999996185302734,6981419008,57344
