rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
12,16,1,16,decode,fp8_e4m3,1024,1,1,1.4716800053914387,0.13005759716033935,413184,589824,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,1024,8,1,1.3866880734761555,0.1375823974609375,3298304,4718592,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,1024,32,1,1.2700479825337727,0.15123519897460938,13193216,18874368,0.034656696021556854
12,16,1,16,prefill,fp8_e4m3,1024,1,128,2.435701370239258,,135628288,589824,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,1024,1,1024,1.4002025922139485,,215090176,589824,0.007521942723542452
12,16,1,16,decode,fp8_e4m3,8192,1,1,1.434186617533366,0.13697919845581055,413184,4718592,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,8192,8,1,1.5223786036173503,0.1460543990135193,3298304,37748736,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,8192,32,1,1.0007999738057454,0.17571359872817993,13193216,150994944,0.034656696021556854
12,16,1,16,prefill,fp8_e4m3,8192,1,128,2.919125239054362,,768706048,4718592,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,8192,1,1024,2.581962744394938,,975963648,4718592,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,8192,1,8192,4.5805972417195635,,1632633856,4718592,0.007521942723542452
12,16,1,16,decode,fp8_e4m3,32768,1,1,1.2237013181050618,0.14852960109710694,413184,18874368,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,32768,8,1,1.1105813185373943,0.16526080369949342,3298304,150994944,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,32768,32,1,0.9870826403299967,0.26336801052093506,13193216,603979776,0.034656696021556854
12,16,1,16,prefill,fp8_e4m3,32768,1,128,4.923712094624837,,2939553280,18874368,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,32768,1,1024,5.791701634724935,,3146515968,18874368,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,32768,1,8192,15.76324208577474,,4826072576,18874368,0.007521942723542452
12,16,1,16,decode,fp8_e4m3,131072,1,1,1.1530773639678955,0.16048480272293092,413184,75497472,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,131072,8,1,1.298847993214925,0.24491519927978517,3298304,603979776,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,131072,32,1,1.088309367497762,0.6217455863952637,13193216,2415919104,0.034656696021556854
12,16,1,16,prefill,fp8_e4m3,131072,1,128,9.414688110351562,,11621762560,75497472,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,131072,1,1024,13.936971028645834,,11828725248,75497472,0.007521942723542452
12,16,1,16,prefill,fp8_e4m3,131072,1,8192,50.03868611653646,,13508806144,75497472,0.007521942723542452
12,16,1,16,decode,fp8_e4m3,524288,1,1,1.0720853010813396,0.1987887978553772,413184,301989888,0.034656696021556854
12,16,1,16,decode,fp8_e4m3,524288,8,1,1.1486612955729167,0.5983359813690186,3298304,2415919104,0.034656696021556854
