rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
4,16,1,16,decode,fp8_e4m3,1024,1,1,1.1875413258870442,0.12995680570602416,413184,589824,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,1024,8,1,1.1373759905497234,0.13768160343170166,3298304,4718592,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,1024,32,1,1.055519978205363,0.1516991972923279,13193216,18874368,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,1024,1,128,1.9215466181437175,,135628288,589824,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,1024,1,1024,1.0282666683197021,,215090176,589824,0.007521942723542452
4,16,1,16,decode,fp8_e4m3,8192,1,1,1.0827306906382244,0.13578720092773439,413184,4718592,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,8192,8,1,1.078997294108073,0.14624160528182983,3298304,37748736,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,8192,32,1,0.986303965250651,0.17679840326309204,13193216,150994944,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,8192,1,128,2.5177173614501953,,768706048,4718592,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,8192,1,1024,2.6006506284077964,,975963648,4718592,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,8192,1,8192,4.583978652954102,,1632633856,4718592,0.007521942723542452
4,16,1,16,decode,fp8_e4m3,32768,1,1,1.090943972269694,0.14818880558013917,413184,18874368,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,32768,8,1,1.1227946281433105,0.16554239988327027,3298304,150994944,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,32768,32,1,1.0252373218536377,0.2646768093109131,13193216,603979776,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,32768,1,128,4.741386731465657,,2939553280,18874368,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,32768,1,1024,5.7888641357421875,,3146515968,18874368,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,32768,1,8192,16.045066833496094,,4826072576,18874368,0.007521942723542452
4,16,1,16,decode,fp8_e4m3,131072,1,1,1.1553706328074138,0.15903199911117555,413184,75497472,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,131072,8,1,1.1452799638112385,0.2440095901489258,3298304,603979776,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,131072,32,1,1.130677302678426,0.6312479972839355,13193216,2415919104,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,131072,1,128,9.40449078877767,,11621762560,75497472,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,131072,1,1024,13.986335754394531,,11828725248,75497472,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,131072,1,8192,51.6929931640625,,13508806144,75497472,0.007521942723542452
4,16,1,16,decode,fp8_e4m3,524288,1,1,1.1072533130645752,0.19815839529037477,413184,301989888,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,524288,8,1,1.181823968887329,0.602396821975708,3298304,2415919104,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,524288,32,1,2.3494292894999185,2.5569280624389648,13193216,9663676416,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,524288,1,128,35.199134826660156,,16899147264,301989888,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,524288,1,1024,53.262176513671875,,17076192768,301989888,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,524288,1,8192,207.01359049479166,,18494785024,301989888,0.007521942723542452
4,16,1,16,decode,fp8_e4m3,1048576,1,1,1.0946026643117268,0.24711360931396484,413184,603979776,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,1048576,8,1,1.3506347338358562,1.099449634552002,3298304,4831838208,0.034656696021556854
4,16,1,16,decode,fp8_e4m3,1048576,32,1,4.507456143697103,4.871169662475586,13193216,19327352832,0.034656696021556854
4,16,1,16,prefill,fp8_e4m3,1048576,1,128,69.61733500162761,,17503127040,603979776,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,1048576,1,1024,105.90420532226562,,17680172544,603979776,0.007521942723542452
4,16,1,16,prefill,fp8_e4m3,1048576,1,8192,415.8066813151042,,19098764800,603979776,0.007521942723542452
4,16,1,16,decode,bfloat16,1024,1,1,1.0084693431854248,0.12730400562286376,431616,1179648,0.004290093667805195
4,16,1,16,decode,bfloat16,1024,8,1,1.0198187033335369,0.13957600593566893,3445760,9437184,0.004290093667805195
4,16,1,16,decode,bfloat16,1024,32,1,0.9180266857147217,0.14712799787521363,13783040,37748736,0.004290093667805195
4,16,1,16,prefill,bfloat16,1024,1,128,1.823413372039795,,136021504,1179648,0.0016153258038684726
4,16,1,16,prefill,bfloat16,1024,1,1024,0.9654293060302734,,215090176,1179648,0.0016153258038684726
4,16,1,16,decode,bfloat16,8192,1,1,1.024074633916219,0.13641760349273682,431616,9437184,0.004290093667805195
4,16,1,16,decode,bfloat16,8192,8,1,1.0492160320281982,0.1441167950630188,3445760,75497472,0.004290093667805195
4,16,1,16,decode,bfloat16,8192,32,1,0.9339839617411295,0.19416160583496095,13783040,301989888,0.004290093667805195
4,16,1,16,prefill,bfloat16,8192,1,128,2.4479146003723145,,769377792,9437184,0.0016153258038684726
4,16,1,16,prefill,bfloat16,8192,1,1024,2.4466026624043784,,976094720,9437184,0.0016153258038684726
4,16,1,16,prefill,bfloat16,8192,1,8192,4.572223981221517,,1632633856,9437184,0.0016153258038684726
4,16,1,16,decode,bfloat16,32768,1,1,1.0261013507843018,0.14521440267562866,431616,37748736,0.004290093667805195
4,16,1,16,decode,bfloat16,32768,8,1,1.0509333610534668,0.1815616011619568,3445760,301989888,0.004290093667805195
4,16,1,16,decode,bfloat16,32768,32,1,0.9510400295257568,0.3558464050292969,13783040,1207959552,0.004290093667805195
4,16,1,16,prefill,bfloat16,32768,1,128,4.587562561035156,,2939553280,37748736,0.0016153258038684726
4,16,1,16,prefill,bfloat16,32768,1,1024,5.686506907145183,,3146515968,37748736,0.0016153258038684726
4,16,1,16,prefill,bfloat16,32768,1,8192,16.254058837890625,,4825548288,37748736,0.0016153258038684726
4,16,1,16,decode,bfloat16,131072,1,1,1.0239893595377605,0.16283040046691893,431616,150994944,0.004290093667805195
4,16,1,16,decode,bfloat16,131072,8,1,1.0351893107096355,0.33437280654907225,3445760,1207959552,0.004290093667805195
4,16,1,16,decode,bfloat16,131072,32,1,1.236682653427124,1.0624032020568848,13783040,4831838208,0.004290093667805195
4,16,1,16,prefill,bfloat16,131072,1,128,9.246613184611002,,11621762560,150994944,0.0016153258038684726
4,16,1,16,prefill,bfloat16,131072,1,1024,13.886858622233072,,11828725248,150994944,0.0016153258038684726
4,16,1,16,prefill,bfloat16,131072,1,8192,54.17619323730469,,13508806144,150994944,0.0016153258038684726
4,16,1,16,decode,bfloat16,524288,1,1,1.0281706651051838,0.23803200721740722,431616,603979776,0.004290093667805195
4,16,1,16,decode,bfloat16,524288,8,1,1.2259093125661213,0.9758255958557129,3445760,4831838208,0.004290093667805195
4,16,1,16,decode,bfloat16,524288,32,1,3.9232425689697266,4.251374435424805,13783040,19327352832,0.004290093667805195
4,16,1,16,prefill,bfloat16,524288,1,128,34.699989318847656,,16899147264,603979776,0.0016153258038684726
4,16,1,16,prefill,bfloat16,524288,1,1024,53.49183146158854,,17076192768,603979776,0.0016153258038684726
4,16,1,16,prefill,bfloat16,524288,1,8192,211.5340576171875,,18494785024,603979776,0.0016153258038684726
4,16,1,16,decode,bfloat16,1048576,1,1,1.0219093163808186,0.3378544092178345,431616,1207959552,0.004290093667805195
4,16,1,16,decode,bfloat16,1048576,8,1,2.090890725453695,1.930824089050293,3445760,9663676416,0.004290093667805195
4,16,1,16,decode,bfloat16,1048576,32,1,7.601717631022136,8.714927673339844,13783040,38654705664,0.004290093667805195
4,16,1,16,prefill,bfloat16,1048576,1,128,68.66751098632812,,17503127040,1207959552,0.0016153258038684726
4,16,1,16,prefill,bfloat16,1048576,1,1024,105.67220052083333,,17680172544,1207959552,0.0016153258038684726
4,16,1,16,prefill,bfloat16,1048576,1,8192,422.2195638020833,,19098764800,1207959552,0.0016153258038684726
