rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
15,16,1,16,decode,fp8_e4m3,1024,1,1,1.0219306945800781,0.1302031993865967,413184,589824,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,1024,8,1,1.0259626706441243,0.1373792052268982,3298304,4718592,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,1024,32,1,0.8974080085754395,0.15111839771270752,13193216,18874368,0.034656696021556854
15,16,1,16,prefill,fp8_e4m3,1024,1,128,1.7480746905008953,,135628288,589824,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,1024,1,1024,0.9892799854278564,,215090176,589824,0.007521942723542452
15,16,1,16,decode,fp8_e4m3,8192,1,1,1.0286293029785156,0.1369488000869751,413184,4718592,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,8192,8,1,1.0373546282450359,0.14592000246047973,3298304,37748736,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,8192,32,1,0.9233067035675049,0.1753600001335144,13193216,150994944,0.034656696021556854
15,16,1,16,prefill,fp8_e4m3,8192,1,128,2.430762608846029,,768706048,4718592,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,8192,1,1024,2.4757866859436035,,975963648,4718592,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,8192,1,8192,4.646623929341634,,1632633856,4718592,0.007521942723542452
15,16,1,16,decode,fp8_e4m3,32768,1,1,1.0045119921366374,0.1489408016204834,413184,18874368,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,32768,8,1,1.0093759695688884,0.16554399728775024,3298304,150994944,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,32768,32,1,0.9352746804555258,0.26426239013671876,13193216,603979776,0.034656696021556854
15,16,1,16,prefill,fp8_e4m3,32768,1,128,4.578378677368164,,2939553280,18874368,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,32768,1,1024,5.676853179931641,,3146515968,18874368,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,32768,1,8192,16.819904327392578,,4826072576,18874368,0.007521942723542452
15,16,1,16,decode,fp8_e4m3,131072,1,1,1.0523946285247803,0.1604431986808777,413184,75497472,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,131072,8,1,1.02237868309021,0.25150558948516843,3298304,603979776,0.034656696021556854
15,16,1,16,decode,fp8_e4m3,131072,32,1,1.0306986967722576,0.6473167896270752,13193216,2415919104,0.034656696021556854
15,16,1,16,prefill,fp8_e4m3,131072,1,128,9.325674692789713,,11621762560,75497472,0.007521942723542452
15,16,1,16,prefill,fp8_e4m3,131072,1,1024,13.958677927652994,,11828725248,75497472,0.007521942723542452
