rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
10,16,1,16,decode,fp8_e4m3,1024,1,1,0.9931840101877848,0.12935680150985718,413184,589824,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,1024,8,1,0.9826453526814779,0.13744479417800903,3298304,4718592,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,1024,32,1,0.9439893563588461,0.15144799947738646,13193216,18874368,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,1024,1,128,1.729845364888509,,135628288,589824,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,1024,1,1024,0.9639999866485596,,215090176,589824,0.007521942723542452
10,16,1,16,decode,fp8_e4m3,8192,1,1,0.9643946488698324,0.13525760173797607,413184,4718592,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,8192,8,1,1.012447992960612,0.1456496000289917,3298304,37748736,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,8192,32,1,0.9243733088175455,0.17518559694290162,13193216,150994944,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,8192,1,128,2.3438827196756997,,768706048,4718592,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,8192,1,1024,2.447648048400879,,975963648,4718592,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,8192,1,8192,4.56931209564209,,1632633856,4718592,0.007521942723542452
10,16,1,16,decode,fp8_e4m3,32768,1,1,0.9790720144907633,0.14782079458236694,413184,18874368,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,32768,8,1,1.02947203318278,0.16384960412979127,3298304,150994944,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,32768,32,1,0.9210027058919271,0.2617055892944336,13193216,603979776,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,32768,1,128,4.505173365275065,,2939553280,18874368,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,32768,1,1024,5.629546483357747,,3146515968,18874368,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,32768,1,8192,16.38902409871419,,4826072576,18874368,0.007521942723542452
10,16,1,16,decode,fp8_e4m3,131072,1,1,1.0047893524169922,0.1580191969871521,413184,75497472,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,131072,8,1,1.0025066534678142,0.24857919216156005,3298304,603979776,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,131072,32,1,0.9912426471710205,0.6134719848632812,13193216,2415919104,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,131072,1,128,9.289375940958658,,11621762560,75497472,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,131072,1,1024,13.902656555175781,,11828725248,75497472,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,131072,1,8192,54.4702402750651,,13508806144,75497472,0.007521942723542452
10,16,1,16,decode,fp8_e4m3,524288,1,1,1.0062613487243652,0.19660639762878418,413184,301989888,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,524288,8,1,1.0736640294392903,0.587553596496582,3298304,2415919104,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,524288,32,1,2.321845372517904,2.513153648376465,13193216,9663676416,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,524288,1,128,34.96743520100912,,16899147264,301989888,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,524288,1,1024,52.92473347981771,,17076192768,301989888,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,524288,1,8192,210.4975789388021,,18494785024,301989888,0.007521942723542452
10,16,1,16,decode,fp8_e4m3,1048576,1,1,1.0084266662597656,0.24972960948944092,413184,603979776,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,1048576,8,1,1.3173226515452068,1.0941696166992188,3298304,4831838208,0.034656696021556854
10,16,1,16,decode,fp8_e4m3,1048576,32,1,4.21182918548584,4.9538928985595705,13193216,19327352832,0.034656696021556854
10,16,1,16,prefill,fp8_e4m3,1048576,1,128,69.30008443196614,,17503127040,603979776,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,1048576,1,1024,106.13021850585938,,17680172544,603979776,0.007521942723542452
10,16,1,16,prefill,fp8_e4m3,1048576,1,8192,420.0672607421875,,19098764800,603979776,0.007521942723542452
10,16,1,16,decode,bfloat16,1024,1,1,1.0082560380299885,0.12718240022659302,431616,1179648,0.004290093667805195
10,16,1,16,decode,bfloat16,1024,8,1,0.9394773642222086,0.13939199447631836,3445760,9437184,0.004290093667805195
10,16,1,16,decode,bfloat16,1024,32,1,0.8326079845428467,0.14669599533081054,13783040,37748736,0.004290093667805195
10,16,1,16,prefill,bfloat16,1024,1,128,1.637994607289632,,136021504,1179648,0.0016153258038684726
10,16,1,16,prefill,bfloat16,1024,1,1024,0.8795093695322672,,215090176,1179648,0.0016153258038684726
10,16,1,16,decode,bfloat16,8192,1,1,0.9127253691355387,0.13593440055847167,431616,9437184,0.004290093667805195
10,16,1,16,decode,bfloat16,8192,8,1,0.9686826864878336,0.14379359483718873,3445760,75497472,0.004290093667805195
10,16,1,16,decode,bfloat16,8192,32,1,0.8528853257497152,0.19293760061264037,13783040,301989888,0.004290093667805195
