rank,world,tp,dp,phase,cache_dtype,context,batch_per_dp,chunk,eager_ms,graph_ms,dynamic_peak_bytes,cache_bytes,short_reference_relative_l2
7,16,1,16,decode,fp8_e4m3,1024,1,1,1.1633386611938477,0.12942080497741698,413184,589824,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,1024,8,1,1.116586685180664,0.1375648021697998,3298304,4718592,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,1024,32,1,1.0017173290252686,0.15138399600982666,13193216,18874368,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,1024,1,128,1.8637226422627766,,135628288,589824,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,1024,1,1024,0.9880959987640381,,215090176,589824,0.007521942723542452
7,16,1,16,decode,fp8_e4m3,8192,1,1,1.0352319876352947,0.13559360504150392,413184,4718592,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,8192,8,1,1.0497066974639893,0.14587039947509767,3298304,37748736,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,8192,32,1,0.9379093647003174,0.1758623957633972,13193216,150994944,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,8192,1,128,2.3556373914082847,,768706048,4718592,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,8192,1,1024,2.495050589243571,,975963648,4718592,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,8192,1,8192,4.563455899556478,,1632633856,4718592,0.007521942723542452
7,16,1,16,decode,fp8_e4m3,32768,1,1,1.1297067006429036,0.14792959690093993,413184,18874368,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,32768,8,1,1.074944019317627,0.16437120437622071,3298304,150994944,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,32768,32,1,0.96234663327535,0.26075038909912107,13193216,603979776,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,32768,1,128,4.582751909891765,,2939553280,18874368,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,32768,1,1024,5.6821441650390625,,3146515968,18874368,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,32768,1,8192,15.9291623433431,,4826072576,18874368,0.007521942723542452
7,16,1,16,decode,fp8_e4m3,131072,1,1,1.0557119846343994,0.1592560052871704,413184,75497472,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,131072,8,1,1.0273813406626384,0.24764640331268312,3298304,603979776,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,131072,32,1,1.0473919709523518,0.6223983764648438,13193216,2415919104,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,131072,1,128,9.299434661865234,,11621762560,75497472,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,131072,1,1024,13.823008219401041,,11828725248,75497472,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,131072,1,8192,51.80938720703125,,13508806144,75497472,0.007521942723542452
7,16,1,16,decode,fp8_e4m3,524288,1,1,1.0270400047302246,0.19693440198898315,413184,301989888,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,524288,8,1,1.1116480032602947,0.589676809310913,3298304,2415919104,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,524288,32,1,2.2787200609842935,2.272630310058594,13193216,9663676416,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,524288,1,128,35.005513509114586,,16899147264,301989888,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,524288,1,1024,52.70125834147135,,17076192768,301989888,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,524288,1,8192,202.40521240234375,,18494785024,301989888,0.007521942723542452
7,16,1,16,decode,fp8_e4m3,1048576,1,1,1.0108373165130615,0.2504048109054565,413184,603979776,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,1048576,8,1,1.3127679824829102,1.0648847579956056,3298304,4831838208,0.034656696021556854
7,16,1,16,decode,fp8_e4m3,1048576,32,1,4.246794700622559,4.853649520874024,13193216,19327352832,0.034656696021556854
7,16,1,16,prefill,fp8_e4m3,1048576,1,128,69.19849650065105,,17503127040,603979776,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,1048576,1,1024,104.52203369140625,,17680172544,603979776,0.007521942723542452
7,16,1,16,prefill,fp8_e4m3,1048576,1,8192,409.1719156901042,,19098764800,603979776,0.007521942723542452
7,16,1,16,decode,bfloat16,1024,1,1,0.947498639424642,0.12699199914932252,431616,1179648,0.004290093667805195
7,16,1,16,decode,bfloat16,1024,8,1,0.9572052955627441,0.13969919681549073,3445760,9437184,0.004290093667805195
